Data,Horário,Tensao_Fase_B,Tensao_De_Linha_BC,Corrente_Fase_B,Potencia_Ativa_Fase_B,fator_De_Potencia_Fase_B,Potencia_Reativa_Fase_B,Potencia_Aparente_Fase_B,Frequencia_Fase_B,Intervalos em Hora,C (Wh),C (kWh)
27/05/2025,22:54:00,"221,44","383,54","285,74","54388,29","0,86","32334,65","63274,13","60,04","0,05","7147202,38","7147,20"
27/05/2025,22:57:00,"222,54","385,46","287,64","54165,83","0,85","34111,90","64012,18","60,07","0,05","7149910,67","7149,91"
27/05/2025,23:00:00,"222,40","385,20","302,50","56103,41","0,83","37123,92","67273,90","59,97","0,05","7152715,84","7152,72"
27/05/2025,23:03:00,"224,17","388,27","282,82","52858,99","0,83","35006,10","63399,53","59,91","0,05","7155358,79","7155,36"
27/05/2025,23:06:00,"223,54","387,18","281,59","54406,17","0,86","31657,30","62946,13","60,04","0,05","7158079,10","7158,08"
27/05/2025,23:09:00,"223,88","387,78","267,29","51390,24","0,86","30661,45","59842,14","60,14","0,05","7160648,61","7160,65"
27/05/2025,23:12:00,"220,01","381,07","262,12","48782,95","0,85","30755,28","57668,56","60,19","0,05","7163087,76","7163,09"
27/05/2025,23:15:00,"223,20","386,59","243,79","47263,33","0,87","26961,83","54412,89","59,98","0,05","7165450,92","7165,45"
27/05/2025,23:18:00,"221,98","384,47","279,97","52110,16","0,84","33862,08","62145,87","60,11","0,05","7168056,43","7168,06"
27/05/2025,23:21:00,"222,47","385,34","281,17","53368,88","0,85","32628,67","62552,92","60,05","0,05","7170724,88","7170,72"
27/05/2025,23:24:00,"223,62","387,32","251,15","48650,20","0,87","28059,05","56161,84","59,95","0,05","7173157,39","7173,16"
27/05/2025,23:27:00,"223,03","386,31","281,66","52143,06","0,83","35032,44","62818,55","60,09","0,05","7175764,54","7175,76"
27/05/2025,23:30:00,"222,77","385,84","287,64","55007,61","0,86","32861,09","64075,64","59,94","0,05","7178514,92","7178,51"
27/05/2025,23:33:00,"223,07","386,37","276,79","53039,36","0,86","31609,98","61744,35","59,96","0,05","7181166,89","7181,17"
27/05/2025,23:36:00,"225,12","389,92","274,44","51955,26","0,84","33431,85","61782,18","59,91","0,05","7183764,65","7183,76"
27/05/2025,23:39:00,"224,69","389,18","231,68","45545,35","0,87","25207,70","52055,81","60,14","0,05","7186041,92","7186,04"
27/05/2025,23:42:00,"220,89","382,60","302,12","57137,60","0,86","34481,94","66736,12","60,07","0,05","7188898,80","7188,90"
27/05/2025,23:45:00,"221,98","384,49","283,05","53153,31","0,85","33506,16","62832,61","59,85","0,05","7191556,46","7191,56"
27/05/2025,23:48:00,"221,47","383,59","281,58","52347,17","0,84","33892,12","62361,06","60,19","0,05","7194173,82","7194,17"
27/05/2025,23:51:00,"223,61","387,30","261,04","49116,24","0,84","31541,63","58371,91","60,03","0,05","7196629,63","7196,63"
27/05/2025,23:54:00,"222,18","384,83","258,37","49456,13","0,86","29143,83","57404,46","60,06","0,05","7199102,44","7199,10"
27/05/2025,23:57:00,"223,51","387,14","266,33","51330,08","0,86","30147,28","59528,44","60,01","0,05","7201668,94","7201,67"
28/05/2025,00:00:00,"222,68","385,70","247,28","47317,57","0,86","28162,87","55064,50","59,90","0,05","7204034,82","7204,03"
28/05/2025,00:03:00,"221,76","384,10","278,08","52980,42","0,86","31560,08","61668,17","60,10","0,05","7206683,84","7206,68"
28/05/2025,00:06:00,"223,31","386,78","249,49","47498,06","0,85","29118,00","55712,87","59,97","0,05","7209058,75","7209,06"
28/05/2025,00:09:00,"222,97","386,19","258,56","50443,87","0,88","27908,74","57649,65","59,83","0,05","7211580,94","7211,58"
28/05/2025,00:12:00,"224,77","389,32","243,00","46575,74","0,85","28531,28","54619,90","59,96","0,05","7213909,73","7213,91"
28/05/2025,00:15:00,"224,05","388,06","257,44","49165,32","0,85","30160,89","57679,35","59,93","0,05","7216367,99","7216,37"
28/05/2025,00:18:00,"221,99","384,50","242,69","45928,57","0,85","28162,89","53875,62","60,13","0,05","7218664,42","7218,66"
28/05/2025,00:21:00,"222,46","385,32","294,63","55681,75","0,85","34578,68","65544,96","60,17","0,05","7221448,51","7221,45"
28/05/2025,00:24:00,"222,01","384,53","277,68","51970,44","0,84","33157,96","61647,20","59,93","0,05","7224047,03","7224,05"
28/05/2025,00:27:00,"224,04","388,05","236,92","47004,50","0,89","24658,82","53079,94","60,09","0,05","7226397,26","7226,40"
28/05/2025,00:30:00,"223,64","387,36","230,42","44203,52","0,86","26489,22","51532,80","60,12","0,05","7228607,43","7228,61"
28/05/2025,00:33:00,"223,24","386,66","271,12","51498,88","0,85","31796,40","60523,93","59,91","0,05","7231182,38","7231,18"
28/05/2025,00:36:00,"222,61","385,58","296,19","54995,34","0,83","36374,62","65936,33","59,97","0,05","7233932,14","7233,93"
28/05/2025,00:39:00,"222,12","384,72","235,38","45386,64","0,87","25949,78","52281,33","60,12","0,05","7236201,47","7236,20"
28/05/2025,00:42:00,"222,34","385,10","242,24","45942,73","0,85","28109,04","53859,57","59,90","0,05","7238498,61","7238,50"
28/05/2025,00:45:00,"219,61","380,38","309,67","57497,88","0,85","36319,07","68007,95","59,86","0,05","7241373,51","7241,37"
28/05/2025,00:48:00,"223,16","386,52","248,20","46184,19","0,83","30576,58","55388,69","59,94","0,05","7243682,71","7243,68"
28/05/2025,00:51:00,"221,33","383,35","292,57","56587,19","0,87","31481,14","64754,71","59,82","0,05","7246512,07","7246,51"
28/05/2025,00:54:00,"224,41","388,69","271,28","50071,15","0,82","34626,13","60877,65","60,14","0,05","7249015,63","7249,02"
28/05/2025,00:57:00,"223,45","387,02","246,35","46700,58","0,85","29138,70","55045,51","60,04","0,05","7251350,66","7251,35"
28/05/2025,01:00:00,"222,86","386,01","277,18","51915,37","0,84","33478,46","61773,89","59,90","0,05","7253946,43","7253,95"
28/05/2025,01:03:00,"221,77","384,12","256,05","47760,48","0,84","30714,69","56784,29","59,88","0,05","7256334,45","7256,33"
28/05/2025,01:06:00,"223,39","386,93","261,52","49808,98","0,85","30529,83","58420,93","60,00","0,05","7258824,90","7258,82"
28/05/2025,01:09:00,"223,12","386,46","254,59","49049,57","0,86","28649,44","56803,62","60,07","0,05","7261277,38","7261,28"
28/05/2025,01:12:00,"222,50","385,38","268,13","49862,91","0,84","32754,22","59658,60","59,94","0,05","7263770,53","7263,77"
28/05/2025,01:15:00,"223,35","386,86","292,71","55712,16","0,85","34211,49","65377,90","59,93","0,05","7266556,13","7266,56"
28/05/2025,01:18:00,"221,66","383,93","244,04","45919,90","0,85","28593,16","54094,42","59,96","0,05","7268852,13","7268,85"
28/05/2025,01:21:00,"223,37","386,89","280,86","52424,72","0,84","34460,19","62736,40","60,16","0,05","7271473,36","7271,47"
28/05/2025,01:24:00,"222,06","384,62","266,95","49938,87","0,84","31939,37","59279,12","60,02","0,05","7273970,31","7273,97"
28/05/2025,01:27:00,"223,02","386,29","249,42","47343,11","0,85","29204,95","55626,43","59,82","0,05","7276337,46","7276,34"
28/05/2025,01:30:00,"223,64","387,36","247,76","46608,96","0,84","29962,43","55408,87","60,28","0,05","7278667,91","7278,67"
28/05/2025,01:33:00,"222,15","384,77","282,91","52451,38","0,83","34621,62","62847,46","60,07","0,05","7281290,48","7281,29"
28/05/2025,01:36:00,"221,76","384,09","238,82","44639,67","0,84","28495,43","52959,32","59,96","0,05","7283522,46","7283,52"
28/05/2025,01:39:00,"223,47","387,06","256,70","49919,98","0,87","28263,18","57365,60","60,05","0,05","7286018,46","7286,02"
28/05/2025,01:42:00,"222,85","385,99","268,64","51098,01","0,85","31194,51","59867,39","60,10","0,05","7288573,36","7288,57"
28/05/2025,01:45:00,"221,52","383,69","252,27","46766,32","0,84","30593,61","55884,32","59,86","0,05","7290911,68","7290,91"
28/05/2025,01:48:00,"222,81","385,91","258,96","48275,16","0,84","31597,65","57696,65","60,17","0,05","7293325,44","7293,33"
28/05/2025,01:51:00,"222,08","384,65","268,69","49002,42","0,82","34049,26","59670,68","60,04","0,05","7295775,56","7295,78"
28/05/2025,01:54:00,"222,31","385,06","245,58","46820,33","0,86","28081,06","54595,69","60,04","0,05","7298116,58","7298,12"
28/05/2025,01:57:00,"222,49","385,37","268,93","51410,85","0,86","30615,75","59836,44","59,92","0,05","7300687,12","7300,69"
28/05/2025,02:00:00,"222,47","385,32","275,83","52900,21","0,86","31097,43","61363,53","60,06","0,05","7303332,13","7303,33"
28/05/2025,02:03:00,"222,60","385,55","268,62","49560,47","0,83","33454,51","59795,02","59,87","0,05","7305810,15","7305,81"
28/05/2025,02:06:00,"222,88","386,04","248,04","47865,61","0,87","27662,66","55284,17","60,05","0,05","7308203,43","7308,20"
28/05/2025,02:09:00,"222,78","385,86","282,81","53699,97","0,85","32949,91","63003,05","60,01","0,05","7310888,43","7310,89"
28/05/2025,02:12:00,"222,42","385,24","241,25","44463,82","0,83","30035,84","53658,01","59,93","0,05","7313111,62","7313,11"
28/05/2025,02:15:00,"220,51","381,94","240,83","43697,05","0,82","30180,10","53106,22","59,87","0,05","7315296,47","7315,30"
28/05/2025,02:18:00,"221,53","383,70","285,69","52136,18","0,82","35878,43","63288,57","60,00","0,05","7317903,28","7317,90"
28/05/2025,02:21:00,"222,49","385,37","271,01","50828,38","0,84","32438,90","60297,65","60,11","0,05","7320444,70","7320,44"
28/05/2025,02:24:00,"224,22","388,37","257,60","47996,31","0,83","32134,27","57760,35","59,91","0,05","7322844,52","7322,84"
28/05/2025,02:27:00,"222,91","386,10","288,30","52424,81","0,82","37173,09","64266,62","59,90","0,05","7325465,76","7325,47"
28/05/2025,02:30:00,"224,54","388,91","250,00","48900,26","0,87","27566,26","56134,96","60,01","0,05","7327910,77","7327,91"
28/05/2025,02:33:00,"223,51","387,13","255,62","47331,19","0,83","32000,00","57133,54","59,81","0,05","7330277,33","7330,28"
28/05/2025,02:36:00,"222,26","384,96","245,95","45294,22","0,83","30604,96","54664,70","60,14","0,05","7332542,04","7332,54"
28/05/2025,02:39:00,"222,17","384,81","283,21","52224,97","0,83","35096,96","62922,52","60,07","0,05","7335153,29","7335,15"
28/05/2025,02:42:00,"222,37","385,16","279,57","52267,55","0,84","33663,18","62169,98","60,12","0,05","7337766,67","7337,77"
28/05/2025,02:45:00,"222,18","384,83","248,68","46692,53","0,85","29538,58","55251,43","59,96","0,05","7340101,30","7340,10"
28/05/2025,02:48:00,"223,38","386,90","235,94","45112,58","0,86","27247,03","52702,42","59,92","0,05","7342356,92","7342,36"
28/05/2025,02:51:00,"223,16","386,52","241,93","47153,68","0,87","26294,01","53989,30","59,93","0,05","7344714,61","7344,71"
28/05/2025,02:54:00,"223,29","386,75","254,82","49866,30","0,88","27401,44","56898,92","60,19","0,05","7347207,92","7347,21"
28/05/2025,02:57:00,"223,05","386,34","273,01","51337,56","0,84","32753,58","60896,16","59,86","0,05","7349774,80","7349,77"
28/05/2025,03:00:00,"223,40","386,94","285,71","55326,90","0,87","31827,96","63828,56","59,88","0,05","7352541,15","7352,54"
28/05/2025,03:03:00,"222,49","385,36","262,21","49482,95","0,85","30903,40","58340,23","59,94","0,05","7355015,29","7355,02"
28/05/2025,03:06:00,"221,77","384,11","297,79","55559,08","0,84","35698,20","66039,18","60,21","0,05","7357793,25","7357,79"
28/05/2025,03:09:00,"221,05","382,86","235,33","44350,99","0,85","27184,43","52019,26","60,07","0,05","7360010,80","7360,01"
28/05/2025,03:12:00,"221,98","384,48","257,69","49017,04","0,86","29484,14","57201,27","60,03","0,05","7362461,65","7362,46"
28/05/2025,03:15:00,"223,31","386,79","290,11","55100,43","0,85","34074,80","64785,42","59,94","0,05","7365216,67","7365,22"
28/05/2025,03:18:00,"222,05","384,59","293,41","55824,01","0,86","33588,91","65150,09","60,07","0,05","7368007,87","7368,01"
28/05/2025,03:21:00,"222,48","385,34","253,17","46692,89","0,83","31500,20","56324,85","59,76","0,05","7370342,52","7370,34"
28/05/2025,03:24:00,"222,04","384,59","245,14","46239,29","0,85","28717,56","54431,34","60,05","0,05","7372654,48","7372,65"
28/05/2025,03:27:00,"221,81","384,18","231,30","44800,02","0,87","25000,27","51303,56","59,87","0,05","7374894,48","7374,89"
28/05/2025,03:30:00,"223,63","387,34","263,86","50078,70","0,85","31211,07","59008,53","60,16","0,05","7377398,42","7377,40"
28/05/2025,03:33:00,"222,29","385,02","242,77","46087,83","0,85","28076,19","53966,29","60,18","0,05","7379702,81","7379,70"
28/05/2025,03:36:00,"220,32","381,61","242,79","46762,35","0,87","25975,89","53492,65","59,99","0,05","7382040,93","7382,04"
28/05/2025,03:39:00,"222,99","386,23","252,73","47409,82","0,84","30468,12","56355,98","60,01","0,05","7384411,42","7384,41"
28/05/2025,03:42:00,"223,53","387,17","245,69","46808,21","0,85","28723,65","54918,64","59,96","0,05","7386751,83","7386,75"
28/05/2025,03:45:00,"222,16","384,80","242,14","45682,90","0,85","28405,64","53794,12","60,04","0,05","7389035,97","7389,04"
28/05/2025,03:48:00,"222,88","386,04","244,79","46857,77","0,86","27948,34","54559,69","59,94","0,05","7391378,86","7391,38"
28/05/2025,03:51:00,"223,18","386,56","269,95","50795,10","0,84","32395,79","60246,41","59,95","0,05","7393918,62","7393,92"
28/05/2025,03:54:00,"222,59","385,54","297,68","55931,20","0,84","35528,07","66261,18","59,87","0,05","7396715,18","7396,72"
28/05/2025,03:57:00,"220,98","382,74","275,98","52817,83","0,87","30486,29","60984,72","60,06","0,05","7399356,07","7399,36"
28/05/2025,04:00:00,"223,76","387,56","264,89","50193,20","0,85","31522,04","59270,54","59,89","0,05","7401865,73","7401,87"
28/05/2025,04:03:00,"222,87","386,02","237,57","46822,26","0,88","24718,39","52946,42","59,91","0,05","7404206,84","7404,21"
28/05/2025,04:06:00,"221,65","383,92","269,68","52200,87","0,87","29125,96","59776,69","60,05","0,05","7406816,88","7406,82"
28/05/2025,04:09:00,"222,59","385,53","243,41","46855,73","0,86","27203,35","54180,09","59,91","0,05","7409159,67","7409,16"
28/05/2025,04:12:00,"222,75","385,82","278,72","52715,74","0,85","32796,03","62084,85","60,10","0,05","7411795,46","7411,80"
28/05/2025,04:15:00,"223,66","387,40","257,21","49126,30","0,85","29934,35","57527,89","59,92","0,05","7414251,77","7414,25"
28/05/2025,04:18:00,"219,96","380,98","301,02","55503,40","0,84","36102,45","66211,88","59,85","0,05","7417026,94","7417,03"
28/05/2025,04:21:00,"222,02","384,54","282,59","55514,60","0,88","29230,97","62740,10","60,10","0,05","7419802,67","7419,80"
28/05/2025,04:24:00,"223,11","386,43","282,14","53153,73","0,84","33721,00","62947,80","60,10","0,05","7422460,36","7422,46"
28/05/2025,04:27:00,"223,39","386,92","274,92","54345,09","0,88","28607,11","61414,62","59,94","0,05","7425177,61","7425,18"
28/05/2025,04:30:00,"222,34","385,11","231,97","44402,13","0,86","26239,50","51575,77","60,04","0,05","7427397,72","7427,40"
28/05/2025,04:33:00,"223,40","386,94","290,93","55287,47","0,85","34169,38","64994,24","60,07","0,05","7430162,09","7430,16"
28/05/2025,04:36:00,"221,45","383,56","286,08","54026,64","0,85","33086,27","63352,81","59,86","0,05","7432863,43","7432,86"
28/05/2025,04:39:00,"221,59","383,80","256,51","49321,52","0,87","28253,19","56840,62","59,96","0,05","7435329,50","7435,33"
28/05/2025,04:42:00,"221,83","384,23","280,28","52058,86","0,84","33993,42","62174,57","60,06","0,05","7437932,44","7437,93"
28/05/2025,04:45:00,"222,31","385,04","294,81","55332,06","0,84","35120,91","65537,13","60,12","0,05","7440699,05","7440,70"
28/05/2025,04:48:00,"225,27","390,18","253,92","49657,93","0,87","28391,56","57201,32","60,06","0,05","7443181,94","7443,18"
28/05/2025,04:51:00,"221,31","383,32","267,81","50529,10","0,85","30977,59","59268,89","59,93","0,05","7445708,40","7445,71"
28/05/2025,04:54:00,"221,99","384,50","238,36","45353,65","0,86","27256,15","52913,62","60,10","0,05","7447976,08","7447,98"
28/05/2025,04:57:00,"222,67","385,68","284,53","52801,37","0,83","35016,16","63357,05","60,10","0,05","7450616,15","7450,62"
28/05/2025,05:00:00,"223,12","386,45","290,88","56281,25","0,87","32319,55","64900,94","60,09","0,05","7453430,21","7453,43"
28/05/2025,05:03:00,"222,15","384,78","243,11","46600,77","0,86","27294,83","54005,92","59,98","0,05","7455760,25","7455,76"
28/05/2025,05:06:00,"221,82","384,20","249,74","48279,28","0,87","27164,00","55396,50","59,98","0,05","7458174,21","7458,17"
28/05/2025,05:09:00,"221,54","383,72","266,07","50277,03","0,85","30770,22","58945,62","59,93","0,05","7460688,07","7460,69"
28/05/2025,05:12:00,"220,41","381,76","246,41","46204,20","0,85","28547,04","54311,71","60,00","0,05","7462998,28","7463,00"
28/05/2025,05:15:00,"223,54","387,18","250,06","46815,80","0,84","30544,21","55898,73","60,02","0,05","7465339,07","7465,34"
28/05/2025,05:18:00,"223,15","386,51","261,73","48574,75","0,83","32427,02","58403,92","60,02","0,05","7467767,80","7467,77"
28/05/2025,05:21:00,"224,08","388,12","266,72","49827,10","0,83","33005,28","59766,95","60,19","0,05","7470259,16","7470,26"
28/05/2025,05:24:00,"222,55","385,46","270,35","49677,85","0,83","33939,86","60164,80","60,20","0,05","7472743,05","7472,74"
28/05/2025,05:27:00,"223,20","386,59","265,35","50588,99","0,85","30795,55","59225,09","59,99","0,05","7475272,50","7475,27"
28/05/2025,05:30:00,"221,81","384,18","280,78","54385,06","0,87","30350,13","62280,54","60,12","0,05","7477991,75","7477,99"
28/05/2025,05:33:00,"221,39","383,46","267,42","49504,55","0,84","32474,54","59205,54","59,91","0,05","7480466,98","7480,47"
28/05/2025,05:36:00,"221,78","384,13","238,38","45849,43","0,87","26323,37","52868,61","59,85","0,05","7482759,45","7482,76"
28/05/2025,05:39:00,"221,69","383,98","258,79","48391,10","0,84","30819,55","57371,98","60,02","0,05","7485179,01","7485,18"
28/05/2025,05:42:00,"223,74","387,52","263,82","49780,88","0,84","31717,54","59026,59","60,04","0,05","7487668,05","7487,67"
28/05/2025,05:45:00,"222,11","384,71","261,97","49356,88","0,85","30816,72","58187,38","59,95","0,05","7490135,90","7490,14"
28/05/2025,05:48:00,"223,57","387,23","290,35","54776,00","0,84","34832,41","64913,07","60,07","0,05","7492874,70","7492,87"
28/05/2025,05:51:00,"223,01","386,27","235,88","44248,42","0,84","28446,43","52603,44","59,95","0,05","7495087,12","7495,09"
28/05/2025,05:54:00,"223,14","386,48","247,22","46169,19","0,84","30190,53","55163,96","60,34","0,05","7497395,58","7497,40"
28/05/2025,05:57:00,"223,42","386,98","270,51","50145,51","0,83","33735,24","60437,06","59,89","0,05","7499902,85","7499,90"
28/05/2025,06:00:00,"225,01","389,73","241,69","47118,10","0,87","27154,48","54382,73","60,04","0,05","7502258,76","7502,26"
28/05/2025,06:03:00,"223,03","386,31","271,60","50873,69","0,84","32881,27","60574,83","60,11","0,05","7504802,44","7504,80"
28/05/2025,06:06:00,"223,55","387,20","273,81","50901,96","0,83","33997,37","61211,36","60,21","0,05","7507347,54","7507,35"
28/05/2025,06:09:00,"221,92","384,38","262,52","48320,26","0,83","32545,49","58258,53","59,92","0,05","7509763,55","7509,76"
28/05/2025,06:12:00,"221,81","384,18","236,72","44963,89","0,86","27115,45","52507,13","59,97","0,05","7512011,75","7512,01"
28/05/2025,06:15:00,"222,15","384,78","284,49","53449,39","0,85","33725,74","63200,18","59,89","0,05","7514684,22","7514,68"
28/05/2025,06:18:00,"222,51","385,40","233,82","44979,46","0,86","26145,76","52026,46","60,06","0,05","7516933,19","7516,93"
28/05/2025,06:21:00,"222,81","385,92","265,14","49561,25","0,84","32149,82","59075,61","60,09","0,05","7519411,25","7519,41"
28/05/2025,06:24:00,"222,71","385,75","294,57","56608,94","0,86","33157,32","65604,73","59,97","0,05","7522241,70","7522,24"
28/05/2025,06:27:00,"222,29","385,01","265,84","50205,22","0,85","31166,34","59092,35","60,03","0,05","7524751,96","7524,75"
28/05/2025,06:30:00,"224,39","388,66","277,19","52485,74","0,84","33378,89","62200,51","60,16","0,05","7527376,25","7527,38"
28/05/2025,06:33:00,"223,34","386,83","256,19","47970,58","0,84","31187,69","57217,55","60,10","0,05","7529774,78","7529,77"
28/05/2025,06:36:00,"223,18","386,56","240,17","45191,97","0,84","28823,69","53601,49","60,05","0,05","7532034,37","7532,03"
28/05/2025,06:39:00,"222,89","386,06","286,96","52769,84","0,83","36141,50","63959,87","60,17","0,05","7534672,87","7534,67"
28/05/2025,06:42:00,"223,90","387,80","258,01","50895,68","0,88","27327,29","57768,08","60,22","0,05","7537217,65","7537,22"
28/05/2025,06:45:00,"223,93","387,86","241,94","46852,60","0,86","27202,22","54176,81","59,97","0,05","7539560,28","7539,56"
28/05/2025,06:48:00,"221,43","383,52","252,21","46686,20","0,84","30644,42","55845,16","59,78","0,05","7541894,59","7541,89"
28/05/2025,06:51:00,"222,14","384,76","278,95","54028,79","0,87","30343,52","61966,44","60,07","0,05","7544596,03","7544,60"
28/05/2025,06:54:00,"221,54","383,73","249,55","48367,44","0,87","26782,01","55287,30","59,92","0,05","7547014,40","7547,01"
28/05/2025,06:57:00,"222,14","384,76","252,56","48276,28","0,86","28585,70","56104,73","59,87","0,05","7549428,22","7549,43"
28/05/2025,07:00:00,"221,59","383,81","244,33","44515,43","0,82","30815,51","54140,73","59,87","0,05","7551653,99","7551,65"
28/05/2025,07:03:00,"221,99","384,50","238,77","44773,77","0,84","28367,96","53004,07","60,10","0,05","7553892,68","7553,89"
28/05/2025,07:06:00,"223,69","387,45","272,08","51822,08","0,85","31918,65","60863,19","59,94","0,05","7556483,78","7556,48"
28/05/2025,07:09:00,"222,80","385,90","280,09","53980,44","0,87","31312,45","62404,79","60,00","0,05","7559182,80","7559,18"
28/05/2025,07:12:00,"222,58","385,52","267,47","51009,89","0,86","30694,42","59532,82","60,01","0,05","7561733,30","7561,73"
28/05/2025,07:15:00,"224,13","388,20","281,67","52162,66","0,83","35559,16","63130,00","60,00","0,05","7564341,43","7564,34"
28/05/2025,07:18:00,"222,35","385,12","260,21","50852,26","0,88","27599,57","57859,22","59,89","0,05","7566884,04","7566,88"
28/05/2025,07:21:00,"222,83","385,95","292,66","55630,23","0,85","34029,87","65213,15","59,82","0,05","7569665,55","7569,67"
28/05/2025,07:24:00,"222,89","386,05","226,63","44397,37","0,88","24090,77","50512,29","59,88","0,05","7571885,42","7571,89"
28/05/2025,07:27:00,"223,67","387,40","234,59","44506,49","0,85","27789,54","52469,86","60,01","0,05","7574110,75","7574,11"
28/05/2025,07:30:00,"222,12","384,73","238,29","43537,25","0,82","30099,19","52928,76","59,99","0,05","7576287,61","7576,29"
28/05/2025,07:33:00,"222,35","385,12","280,13","53617,83","0,86","31697,07","62286,24","59,90","0,05","7578968,50","7578,97"
28/05/2025,07:36:00,"220,62","382,13","255,99","48970,47","0,87","28135,91","56477,75","59,86","0,05","7581417,02","7581,42"
28/05/2025,07:39:00,"223,15","386,51","275,79","51193,18","0,83","34160,52","61544,15","60,06","0,05","7583976,68","7583,98"
28/05/2025,07:42:00,"222,81","385,91","261,74","49380,71","0,85","31024,84","58318,05","60,09","0,05","7586445,72","7586,45"
28/05/2025,07:45:00,"221,56","383,76","283,42","52633,48","0,84","34248,30","62795,14","60,06","0,05","7589077,39","7589,08"
28/05/2025,07:48:00,"222,34","385,11","236,13","44635,97","0,85","27641,43","52501,61","60,23","0,05","7591309,19","7591,31"
28/05/2025,07:51:00,"223,41","386,96","253,79","47642,13","0,84","30740,27","56698,65","59,93","0,05","7593691,30","7593,69"
28/05/2025,07:54:00,"223,24","386,67","286,63","54152,61","0,85","34086,96","63987,70","60,01","0,05","7596398,93","7596,40"
28/05/2025,07:57:00,"223,24","386,66","238,58","45691,07","0,86","27369,54","53261,29","60,09","0,05","7598683,48","7598,68"
28/05/2025,08:00:00,"222,36","385,14","470,53","95359,45","0,91","43051,43","104627,20","59,85","0,05","7603451,45","7603,45"
28/05/2025,08:03:00,"220,98","382,76","450,99","90914,26","0,91","40831,01","99662,30","60,04","0,05","7607997,17","7608,00"
28/05/2025,08:06:00,"221,24","383,20","526,16","106385,51","0,91","47251,06","116406,78","60,10","0,05","7613316,44","7613,32"
28/05/2025,08:09:00,"222,08","384,66","453,44","92874,92","0,92","38922,79","100701,21","59,93","0,05","7617960,19","7617,96"
28/05/2025,08:12:00,"222,99","386,23","507,22","104658,95","0,93","42890,93","113106,71","60,00","0,05","7623193,14","7623,19"
28/05/2025,08:15:00,"223,79","387,62","451,66","93003,29","0,92","39586,65","101077,77","60,03","0,05","7627843,30","7627,84"
28/05/2025,08:18:00,"223,25","386,67","480,45","96493,59","0,90","46834,36","107258,89","59,86","0,05","7632667,98","7632,67"
28/05/2025,08:21:00,"220,95","382,70","472,00","95745,63","0,92","41339,24","104288,82","59,84","0,05","7637455,26","7637,46"
28/05/2025,08:24:00,"223,41","386,97","479,62","95257,98","0,89","49071,75","107154,65","59,90","0,05","7642218,16","7642,22"
28/05/2025,08:27:00,"224,78","389,33","440,09","89581,09","0,91","41967,71","98924,52","60,01","0,05","7646697,22","7646,70"
28/05/2025,08:30:00,"223,10","386,42","545,77","108502,65","0,89","55249,92","121759,52","59,98","0,05","7652122,35","7652,12"
28/05/2025,08:33:00,"223,94","387,87","531,50","106444,38","0,89","53254,48","119022,87","60,02","0,05","7657444,57","7657,44"
28/05/2025,08:36:00,"222,49","385,37","551,60","109367,07","0,89","55686,11","122727,74","60,07","0,05","7662912,92","7662,91"
28/05/2025,08:39:00,"222,27","384,98","494,45","101004,71","0,92","43317,81","109901,71","59,88","0,05","7667963,16","7667,96"
28/05/2025,08:42:00,"223,77","387,58","462,03","96212,68","0,93","37846,40","103388,74","60,02","0,05","7672773,79","7672,77"
28/05/2025,08:45:00,"223,64","387,35","522,53","103722,97","0,89","53825,76","116857,46","59,97","0,05","7677959,94","7677,96"
28/05/2025,08:48:00,"221,46","383,58","529,10","107910,11","0,92","45661,13","117173,08","60,17","0,05","7683355,44","7683,36"
28/05/2025,08:51:00,"223,50","387,11","529,21","106577,75","0,90","51290,56","118277,38","59,85","0,05","7688684,33","7688,68"
28/05/2025,08:54:00,"222,64","385,63","494,61","100352,93","0,91","45345,30","110122,23","60,00","0,05","7693701,98","7693,70"
28/05/2025,08:57:00,"222,69","385,70","483,42","97107,51","0,90","46464,54","107651,40","59,93","0,05","7698557,35","7698,56"
28/05/2025,09:00:00,"221,62","383,86","487,43","96049,13","0,89","49433,50","108023,64","60,10","0,05","7703359,81","7703,36"
28/05/2025,09:03:00,"221,34","383,37","563,07","111746,31","0,90","55179,51","124627,51","59,95","0,05","7708947,13","7708,95"
28/05/2025,09:06:00,"222,31","385,06","543,46","108810,42","0,90","52508,54","120817,44","60,11","0,05","7714387,65","7714,39"
28/05/2025,09:09:00,"222,46","385,30","464,55","93648,60","0,91","43699,61","103342,71","60,09","0,05","7719070,08","7719,07"
28/05/2025,09:12:00,"222,08","384,65","514,06","102940,08","0,90","49356,06","114160,77","60,05","0,05","7724217,08","7724,22"
28/05/2025,09:15:00,"221,94","384,41","568,90","111444,66","0,88","59349,58","126262,76","60,06","0,05","7729789,31","7729,79"
28/05/2025,09:18:00,"224,45","388,75","460,77","94442,56","0,91","42143,01","103418,71","59,88","0,05","7734511,44","7734,51"
28/05/2025,09:21:00,"221,12","382,99","478,08","97127,96","0,92","41726,52","105711,61","59,96","0,05","7739367,84","7739,37"
28/05/2025,09:24:00,"222,28","385,01","464,36","93760,54","0,91","43166,05","103219,90","59,77","0,05","7744055,87","7744,06"
28/05/2025,09:27:00,"220,82","382,47","507,42","103334,95","0,92","43324,13","112049,51","60,10","0,05","7749222,61","7749,22"
28/05/2025,09:30:00,"222,38","385,17","480,92","96247,45","0,90","46627,70","106947,25","59,99","0,05","7754034,99","7754,03"
