Data,Horário,Tensao_Fase_B,Tensao_De_Linha_BC,Corrente_Fase_B,Potencia_Ativa_Fase_B,fator_De_Potencia_Fase_B,Potencia_Reativa_Fase_B,Potencia_Aparente_Fase_B,Frequencia_Fase_B,Intervalos em Hora,C (Wh),C (kWh)
28/05/2025,08:33:00,"223,86","387,74","160,15","32092,46","0,90","15979,61","35850,72","59,97","0,05","2823212,04","2823,21"
28/05/2025,08:36:00,"222,73","385,78","161,30","31626,33","0,88","17041,31","35925,36","60,00","0,05","2824793,35","2824,79"
28/05/2025,08:39:00,"223,53","387,17","187,72","37146,68","0,89","19515,46","41961,04","60,07","0,05","2826650,69","2826,65"
28/05/2025,08:42:00,"223,25","386,67","157,73","32574,85","0,93","13369,37","35211,66","59,92","0,05","2828279,43","2828,28"
28/05/2025,08:45:00,"221,93","384,40","143,78","29109,01","0,91","13069,55","31908,43","60,00","0,05","2829734,88","2829,73"
28/05/2025,08:48:00,"222,26","384,96","153,77","30640,20","0,90","15139,72","34176,50","59,75","0,05","2831266,89","2831,27"
28/05/2025,08:51:00,"222,02","384,56","164,38","33472,25","0,92","14546,25","36496,37","59,96","0,05","2832940,50","2832,94"
28/05/2025,08:54:00,"223,75","387,55","175,84","34471,45","0,88","18965,85","39344,43","59,93","0,05","2834664,07","2834,66"
28/05/2025,08:57:00,"222,91","386,09","157,90","32214,46","0,92","14180,24","35197,31","60,16","0,05","2836274,80","2836,27"
28/05/2025,09:00:00,"223,21","386,61","171,35","33278,45","0,87","18850,14","38246,35","60,14","0,05","2837938,72","2837,94"
28/05/2025,09:03:00,"224,09","388,14","163,68","32856,77","0,90","16305,93","36680,39","60,10","0,05","2839581,56","2839,58"
28/05/2025,09:06:00,"223,90","387,81","160,35","32357,59","0,90","15553,95","35901,80","60,13","0,05","2841199,44","2841,20"
28/05/2025,09:09:00,"221,25","383,22","191,77","38180,10","0,90","18505,25","42428,35","59,82","0,05","2843108,44","2843,11"
28/05/2025,09:12:00,"224,13","388,20","166,38","34651,84","0,93","13778,19","37290,59","59,87","0,05","2844841,03","2844,84"
28/05/2025,09:15:00,"223,15","386,51","153,02","30592,39","0,90","15169,16","34146,71","60,06","0,05","2846370,65","2846,37"
28/05/2025,09:18:00,"221,89","384,33","167,77","34402,66","0,92","14226,35","37228,11","60,01","0,05","2848090,79","2848,09"
28/05/2025,09:21:00,"223,40","386,93","180,36","35934,06","0,89","18225,13","40291,58","60,16","0,05","2849887,49","2849,89"
28/05/2025,09:24:00,"223,47","387,06","161,91","33189,57","0,92","14409,98","36182,80","59,94","0,05","2851546,97","2851,55"
28/05/2025,09:27:00,"222,28","384,99","146,61","29654,15","0,91","13513,06","32587,90","60,05","0,05","2853029,68","2853,03"
28/05/2025,09:30:00,"222,27","384,99","153,93","30650,55","0,90","15204,84","34214,67","60,30","0,05","2854562,20","2854,56"
28/05/2025,09:33:00,"222,37","385,16","159,08","31173,77","0,88","16721,58","35375,35","60,15","0,05","2856120,89","2856,12"
28/05/2025,09:36:00,"221,99","384,50","167,43","33647,43","0,91","15792,20","37169,11","59,93","0,05","2857803,26","2857,80"
28/05/2025,09:39:00,"221,79","384,15","172,39","33673,54","0,88","18109,51","38234,31","60,11","0,05","2859486,94","2859,49"
28/05/2025,09:42:00,"222,47","385,34","158,87","31226,73","0,88","16558,57","35345,37","60,02","0,05","2861048,28","2861,05"
28/05/2025,09:45:00,"223,51","387,13","169,65","34269,08","0,90","16229,55","37917,91","59,79","0,05","2862761,73","2862,76"
28/05/2025,09:48:00,"223,34","386,84","177,13","35785,35","0,90","16864,17","39559,98","60,10","0,05","2864551,00","2864,55"
28/05/2025,09:51:00,"222,01","384,53","167,16","34575,06","0,93","13485,08","37111,75","60,15","0,05","2866279,75","2866,28"
28/05/2025,09:54:00,"223,52","387,15","148,47","29118,37","0,88","15920,96","33186,69","60,01","0,05","2867735,67","2867,74"
28/05/2025,09:57:00,"224,33","388,55","176,57","35554,01","0,90","17459,64","39609,68","60,09","0,05","2869513,37","2869,51"
28/05/2025,10:00:00,"222,72","385,77","152,37","30653,25","0,90","14561,95","33936,29","59,89","0,05","2871046,03","2871,05"
28/05/2025,10:03:00,"223,31","386,78","148,26","30000,12","0,91","14007,00","33108,96","60,00","0,05","2872546,04","2872,55"
28/05/2025,10:06:00,"222,09","384,66","179,80","35076,25","0,88","19082,44","39930,98","60,10","0,05","2874299,85","2874,30"
28/05/2025,10:09:00,"222,32","385,07","175,84","34833,29","0,89","17743,09","39091,89","59,93","0,05","2876041,52","2876,04"
28/05/2025,10:12:00,"223,54","387,18","171,19","35257,91","0,92","14875,77","38267,59","60,09","0,05","2877804,41","2877,80"
28/05/2025,10:15:00,"221,65","383,91","174,68","34492,88","0,89","17588,45","38718,37","60,09","0,05","2879529,06","2879,53"
28/05/2025,10:18:00,"223,27","386,72","159,51","32200,95","0,90","15214,84","35614,50","59,97","0,05","2881139,10","2881,14"
28/05/2025,10:21:00,"220,31","381,58","171,90","33600,90","0,89","17467,98","37870,19","59,90","0,05","2882819,15","2882,82"
28/05/2025,10:24:00,"222,59","385,53","188,29","37073,67","0,88","19545,71","41910,52","60,04","0,05","2884672,83","2884,67"
28/05/2025,10:27:00,"223,61","387,30","151,21","30531,88","0,90","14523,92","33810,35","59,95","0,05","2886199,42","2886,20"
28/05/2025,10:30:00,"223,09","386,41","169,56","35056,23","0,93","14211,19","37827,20","60,05","0,05","2887952,24","2887,95"
28/05/2025,10:33:00,"222,94","386,14","158,75","31654,62","0,89","15827,14","35390,86","60,09","0,05","2889534,97","2889,53"
28/05/2025,10:36:00,"222,98","386,21","160,19","31167,53","0,87","17447,21","35718,63","60,00","0,05","2891093,34","2891,09"
28/05/2025,10:39:00,"223,03","386,30","162,34","33096,10","0,91","14680,85","36206,06","59,76","0,05","2892748,15","2892,75"
28/05/2025,10:42:00,"222,61","385,58","160,28","32104,76","0,90","15569,44","35680,85","59,91","0,05","2894353,39","2894,35"
28/05/2025,10:45:00,"224,25","388,41","171,20","34440,45","0,90","16964,29","38391,82","60,08","0,05","2896075,41","2896,08"
28/05/2025,10:48:00,"222,12","384,72","145,85","29514,60","0,91","13353,08","32394,70","59,91","0,05","2897551,14","2897,55"
28/05/2025,10:51:00,"222,11","384,71","171,83","34044,04","0,89","17250,25","38165,01","60,10","0,05","2899253,34","2899,25"
28/05/2025,10:54:00,"222,47","385,32","144,90","29268,66","0,91","13509,19","32235,89","60,03","0,05","2900716,77","2900,72"
28/05/2025,10:57:00,"222,75","385,82","176,65","35442,89","0,90","17091,32","39348,59","59,90","0,05","2902488,92","2902,49"
28/05/2025,11:00:00,"223,16","386,53","153,92","31918,88","0,93","12693,32","34350,19","59,92","0,05","2904084,86","2904,08"
28/05/2025,11:03:00,"223,20","386,60","174,15","34260,95","0,88","18362,63","38871,57","59,96","0,05","2905797,91","2905,80"
28/05/2025,11:06:00,"223,75","387,54","145,20","29274,55","0,90","14089,99","32488,88","59,99","0,05","2907261,64","2907,26"
28/05/2025,11:09:00,"223,90","387,81","159,51","32935,38","0,92","13814,94","35715,42","60,06","0,05","2908908,41","2908,91"
28/05/2025,11:12:00,"221,57","383,77","170,39","34464,27","0,91","15413,73","37754,06","59,89","0,05","2910631,62","2910,63"
28/05/2025,11:15:00,"222,96","386,18","154,76","32026,28","0,93","12842,89","34505,39","60,04","0,05","2912232,93","2912,23"
28/05/2025,11:18:00,"221,56","383,76","164,65","33376,39","0,91","14724,55","36480,08","59,93","0,05","2913901,75","2913,90"
28/05/2025,11:21:00,"222,03","384,56","181,33","35408,15","0,88","19158,90","40259,17","59,93","0,05","2915672,16","2915,67"
28/05/2025,11:24:00,"221,32","383,34","164,28","33997,53","0,94","12887,45","36358,20","59,90","0,05","2917372,04","2917,37"
28/05/2025,11:27:00,"220,83","382,48","183,98","35665,33","0,88","19459,05","40628,44","59,97","0,05","2919155,30","2919,16"
28/05/2025,11:30:00,"222,35","385,13","171,01","34491,48","0,91","16006,89","38024,77","60,03","0,05","2920879,88","2920,88"
28/05/2025,11:33:00,"221,90","384,35","156,87","31473,00","0,90","14873,18","34810,36","59,86","0,05","2922453,53","2922,45"
28/05/2025,11:36:00,"222,67","385,68","167,68","32779,55","0,88","17876,53","37337,24","60,09","0,05","2924092,51","2924,09"
28/05/2025,11:39:00,"223,95","387,90","175,15","35650,27","0,91","16363,68","39226,41","60,15","0,05","2925875,02","2925,88"
28/05/2025,11:42:00,"221,56","383,75","159,79","32264,08","0,91","14573,31","35402,71","60,13","0,05","2927488,22","2927,49"
28/05/2025,11:45:00,"224,29","388,48","152,93","30366,23","0,89","15953,30","34301,83","60,09","0,05","2929006,53","2929,01"
28/05/2025,11:48:00,"221,09","382,95","173,09","33761,94","0,88","18016,91","38268,49","60,06","0,05","2930694,63","2930,69"
28/05/2025,11:51:00,"221,61","383,84","191,89","37311,38","0,88","20403,83","42525,94","59,86","0,05","2932560,20","2932,56"
28/05/2025,11:54:00,"221,38","383,44","184,94","37155,25","0,91","17196,45","40941,79","59,95","0,05","2934417,96","2934,42"
28/05/2025,11:57:00,"223,85","387,72","183,78","37382,61","0,91","17176,84","41140,04","59,81","0,05","2936287,09","2936,29"
28/05/2025,12:00:00,"222,49","385,37","149,77","30227,72","0,91","14026,25","33323,43","59,89","0,05","2937798,48","2937,80"
28/05/2025,12:03:00,"223,11","386,43","151,37","30376,83","0,90","14757,15","33771,66","60,05","0,05","2939317,32","2939,32"
28/05/2025,12:06:00,"221,69","383,97","172,21","34459,25","0,90","16433,86","38177,37","59,87","0,05","2941040,28","2941,04"
28/05/2025,12:09:00,"223,67","387,41","172,14","34699,10","0,90","16688,45","38503,66","60,17","0,05","2942775,24","2942,78"
28/05/2025,12:12:00,"222,53","385,43","166,08","33356,02","0,90","15914,14","36957,86","60,00","0,05","2944443,04","2944,44"
28/05/2025,12:15:00,"223,00","386,24","175,27","34522,53","0,88","18323,18","39083,81","59,88","0,05","2946169,17","2946,17"
28/05/2025,12:18:00,"223,28","386,73","187,82","37095,19","0,88","19561,89","41937,10","59,97","0,05","2948023,93","2948,02"
28/05/2025,12:21:00,"222,21","384,89","168,58","32354,49","0,86","18880,25","37460,34","60,13","0,05","2949641,65","2949,64"
28/05/2025,12:24:00,"223,95","387,89","148,20","31009,47","0,93","11829,22","33189,12","59,82","0,05","2951192,12","2951,19"
28/05/2025,12:27:00,"221,23","383,18","176,59","34701,26","0,89","17944,08","39066,19","59,91","0,05","2952927,19","2952,93"
28/05/2025,12:30:00,"222,79","385,88","175,99","34380,88","0,88","18847,87","39208,26","60,05","0,05","2954646,23","2954,65"
28/05/2025,12:33:00,"224,68","389,15","169,09","34348,03","0,90","16229,85","37989,41","60,16","0,05","2956363,63","2956,36"
28/05/2025,12:36:00,"223,26","386,70","178,73","36485,74","0,91","16159,84","39904,25","59,99","0,05","2958187,92","2958,19"
28/05/2025,12:39:00,"222,93","386,13","165,58","32492,23","0,88","17518,32","36913,91","59,96","0,05","2959812,53","2959,81"
28/05/2025,12:42:00,"220,26","381,50","171,49","33938,49","0,90","16581,44","37772,55","59,97","0,05","2961509,46","2961,51"
28/05/2025,12:45:00,"221,43","383,54","181,70","35866,57","0,89","18234,23","40235,53","59,89","0,05","2963302,78","2963,30"
28/05/2025,12:48:00,"223,10","386,42","153,20","31304,13","0,92","13720,86","34179,09","60,09","0,05","2964867,99","2964,87"
28/05/2025,12:51:00,"222,02","384,54","160,20","31160,46","0,88","17146,20","35566,37","59,76","0,05","2966426,01","2966,43"
28/05/2025,12:54:00,"224,21","388,34","153,32","31447,97","0,91","13882,42","34375,81","59,84","0,05","2967998,41","2968,00"
28/05/2025,12:57:00,"223,13","386,47","145,61","29980,41","0,92","12521,36","32490,14","59,76","0,05","2969497,43","2969,50"
28/05/2025,13:00:00,"222,90","386,07","242,38","49613,93","0,92","21383,49","54025,88","59,97","0,05","2971978,13","2971,98"
28/05/2025,13:03:00,"222,25","384,96","237,12","48747,19","0,92","20026,36","52700,51","60,04","0,05","2974415,49","2974,42"
28/05/2025,13:06:00,"222,03","384,56","240,13","49488,38","0,93","19834,03","53314,99","59,87","0,05","2976889,91","2976,89"
28/05/2025,13:09:00,"222,24","384,93","250,18","49459,74","0,89","25397,97","55599,66","59,85","0,05","2979362,89","2979,36"
28/05/2025,13:12:00,"222,09","384,66","239,92","49452,64","0,93","19839,72","53283,94","60,09","0,05","2981835,53","2981,84"
28/05/2025,13:15:00,"222,92","386,12","268,97","54628,42","0,91","24717,71","59960,23","59,92","0,05","2984566,95","2984,57"
28/05/2025,13:18:00,"223,93","387,86","214,53","44501,66","0,93","18094,95","48039,83","60,07","0,05","2986792,03","2986,79"
28/05/2025,13:21:00,"221,32","383,33","247,71","50990,34","0,93","20138,62","54823,16","60,03","0,05","2989341,55","2989,34"
28/05/2025,13:24:00,"224,56","388,95","223,65","45107,11","0,90","22083,17","50222,68","60,00","0,05","2991596,90","2991,60"
28/05/2025,13:27:00,"223,62","387,33","247,07","50734,48","0,92","21879,69","55251,32","60,00","0,05","2994133,63","2994,13"
28/05/2025,13:30:00,"221,48","383,61","252,49","52461,71","0,94","19364,43","55921,48","60,28","0,05","2996756,71","2996,76"
28/05/2025,13:33:00,"221,54","383,71","288,40","57102,03","0,89","28661,68","63891,58","59,98","0,05","2999611,81","2999,61"
28/05/2025,13:36:00,"221,30","383,30","246,28","48427,72","0,89","25004,25","54501,90","60,00","0,05","3002033,20","3002,03"
28/05/2025,13:39:00,"222,03","384,57","232,47","46668,54","0,90","22047,45","51614,37","59,86","0,05","3004366,63","3004,37"
28/05/2025,13:42:00,"223,22","386,63","220,75","44970,71","0,91","20144,79","49276,54","59,88","0,05","3006615,16","3006,62"
28/05/2025,13:45:00,"223,91","387,82","273,47","56348,19","0,92","23962,70","61231,77","60,00","0,05","3009432,57","3009,43"
28/05/2025,13:48:00,"222,77","385,86","251,15","51999,57","0,93","20648,94","55949,39","59,88","0,05","3012032,55","3012,03"
28/05/2025,13:51:00,"224,28","388,46","231,13","48469,96","0,94","18380,40","51837,97","60,05","0,05","3014456,05","3014,46"
28/05/2025,13:54:00,"223,93","387,85","238,82","48621,26","0,91","22271,09","53479,23","59,84","0,05","3016887,11","3016,89"
28/05/2025,13:57:00,"223,67","387,41","242,61","49846,03","0,92","21448,92","54264,93","59,92","0,05","3019379,41","3019,38"
28/05/2025,14:00:00,"223,12","386,45","253,80","51398,24","0,91","23764,08","56626,06","59,99","0,05","3021949,32","3021,95"
28/05/2025,14:03:00,"221,18","383,10","231,00","47728,04","0,93","18236,67","51093,46","59,91","0,05","3024335,73","3024,34"
28/05/2025,14:06:00,"222,21","384,88","248,01","51413,47","0,93","19845,05","55110,54","59,92","0,05","3026906,40","3026,91"
28/05/2025,14:09:00,"224,49","388,83","223,38","47522,35","0,95","16013,11","50147,72","59,98","0,05","3029282,52","3029,28"
28/05/2025,14:12:00,"221,31","383,32","261,92","51879,57","0,90","25855,60","57965,52","60,02","0,05","3031876,50","3031,88"
28/05/2025,14:15:00,"223,46","387,04","236,54","48605,83","0,92","20766,20","52856,05","59,91","0,05","3034306,79","3034,31"
28/05/2025,14:18:00,"223,21","386,61","250,46","52632,90","0,94","18841,78","55903,80","60,01","0,05","3036938,43","3036,94"
28/05/2025,14:21:00,"221,69","383,98","225,07","46466,68","0,93","18182,99","49897,63","60,03","0,05","3039261,77","3039,26"
28/05/2025,14:24:00,"222,05","384,61","224,40","46611,18","0,94","17618,91","49829,99","59,96","0,05","3041592,33","3041,59"
28/05/2025,14:27:00,"222,92","386,11","248,26","50928,85","0,92","21660,04","55343,52","60,00","0,05","3044138,77","3044,14"
28/05/2025,14:30:00,"222,51","385,40","262,47","54933,69","0,94","19831,04","58403,60","59,86","0,05","3046885,45","3046,89"
28/05/2025,14:33:00,"225,18","390,03","233,80","49189,77","0,93","18764,83","52647,44","59,98","0,05","3049344,94","3049,34"
28/05/2025,14:36:00,"222,75","385,81","247,51","48757,84","0,88","25733,74","55132,14","59,82","0,05","3051782,83","3051,78"
28/05/2025,14:39:00,"221,67","383,95","253,65","51674,02","0,92","22164,31","56226,87","60,08","0,05","3054366,53","3054,37"
28/05/2025,14:42:00,"222,64","385,62","265,94","54082,53","0,91","24098,52","59208,60","60,13","0,05","3057070,66","3057,07"
28/05/2025,14:45:00,"222,41","385,23","217,59","44008,57","0,91","20133,03","48395,18","59,96","0,05","3059271,09","3059,27"
28/05/2025,14:48:00,"223,46","387,04","265,40","53240,90","0,90","26126,19","59305,74","59,89","0,05","3061933,13","3061,93"
28/05/2025,14:51:00,"224,95","389,63","230,60","48529,96","0,94","18320,19","51872,79","59,95","0,05","3064359,63","3064,36"
28/05/2025,14:54:00,"223,11","386,43","260,73","53613,69","0,92","22568,26","58170,05","59,78","0,05","3067040,32","3067,04"
28/05/2025,14:57:00,"222,16","384,79","223,59","46373,54","0,93","17800,60","49672,59","59,93","0,05","3069358,99","3069,36"
28/05/2025,15:00:00,"223,27","386,72","237,52","47556,76","0,90","23469,22","53032,53","60,02","0,05","3071736,83","3071,74"
28/05/2025,15:03:00,"221,62","383,86","236,12","48763,52","0,93","18987,87","52329,92","60,01","0,05","3074175,01","3074,18"
28/05/2025,15:06:00,"221,04","382,85","241,83","48017,32","0,90","23486,45","53453,50","60,01","0,05","3076575,87","3076,58"
28/05/2025,15:09:00,"222,04","384,58","229,79","45843,54","0,90","22398,69","51022,86","60,06","0,05","3078868,05","3078,87"
28/05/2025,15:12:00,"221,79","384,15","223,05","45911,19","0,93","18423,94","49469,98","60,09","0,05","3081163,61","3081,16"
28/05/2025,15:15:00,"222,21","384,88","245,28","50163,51","0,92","21311,18","54502,70","60,04","0,05","3083671,79","3083,67"
28/05/2025,15:18:00,"222,50","385,37","245,68","50680,07","0,93","20480,84","54662,00","59,80","0,05","3086205,79","3086,21"
28/05/2025,15:21:00,"223,11","386,44","235,16","49083,70","0,94","18539,42","52468,27","60,09","0,05","3088659,97","3088,66"
28/05/2025,15:24:00,"222,72","385,77","220,62","45813,84","0,93","17766,98","49138,32","60,18","0,05","3090950,67","3090,95"
28/05/2025,15:27:00,"222,66","385,66","276,60","55569,16","0,90","26552,10","61586,89","59,86","0,05","3093729,12","3093,73"
28/05/2025,15:30:00,"223,35","386,85","251,96","52816,67","0,94","19426,66","56276,07","60,17","0,05","3096369,96","3096,37"
28/05/2025,15:33:00,"223,21","386,62","226,83","46222,84","0,91","20666,50","50632,55","59,80","0,05","3098681,10","3098,68"
28/05/2025,15:36:00,"223,53","387,17","256,66","52081,75","0,91","24061,69","57371,36","60,28","0,05","3101285,19","3101,29"
28/05/2025,15:39:00,"222,36","385,14","261,76","51598,33","0,89","26934,99","58205,51","59,96","0,05","3103865,10","3103,87"
28/05/2025,15:42:00,"222,21","384,88","251,76","52477,00","0,94","19385,33","55943,06","59,97","0,05","3106488,95","3106,49"
28/05/2025,15:45:00,"220,27","381,51","272,74","54470,74","0,91","25338,18","60075,66","59,90","0,05","3109212,49","3109,21"
28/05/2025,15:48:00,"221,86","384,27","228,56","46468,38","0,92","20294,69","50706,85","60,01","0,05","3111535,91","3111,54"
28/05/2025,15:51:00,"223,11","386,43","262,76","54590,02","0,93","21368,43","58623,21","60,12","0,05","3114265,41","3114,27"
28/05/2025,15:54:00,"222,57","385,50","252,55","52312,56","0,93","20564,59","56209,49","60,05","0,05","3116881,04","3116,88"
28/05/2025,15:57:00,"223,50","387,11","231,64","47719,63","0,92","20079,54","51772,11","60,00","0,05","3119267,02","3119,27"
28/05/2025,16:00:00,"221,78","384,13","264,58","54108,86","0,92","22703,36","58678,89","60,01","0,05","3121972,46","3121,97"
28/05/2025,16:03:00,"221,04","382,85","264,79","54118,25","0,92","22291,59","58529,48","60,11","0,05","3124678,38","3124,68"
28/05/2025,16:06:00,"222,69","385,72","244,69","51386,49","0,94","18129,82","54490,93","60,24","0,05","3127247,70","3127,25"
28/05/2025,16:09:00,"221,04","382,86","246,68","50470,61","0,93","20638,51","54527,34","60,16","0,05","3129771,23","3129,77"
28/05/2025,16:12:00,"222,93","386,12","273,38","54964,82","0,90","26325,81","60944,07","59,94","0,05","3132519,47","3132,52"
28/05/2025,16:15:00,"224,02","388,01","247,76","51407,18","0,93","20928,67","55504,12","60,02","0,05","3135089,83","3135,09"
28/05/2025,16:18:00,"220,36","381,67","261,50","53482,79","0,93","21452,69","57624,88","60,13","0,05","3137763,97","3137,76"
28/05/2025,16:21:00,"219,97","380,99","224,60","44440,99","0,90","21579,58","49403,24","60,00","0,05","3139986,02","3139,99"
28/05/2025,16:24:00,"221,48","383,61","259,34","52143,20","0,91","24089,16","57438,68","59,90","0,05","3142593,18","3142,59"
28/05/2025,16:27:00,"222,63","385,61","219,96","45193,01","0,92","18859,03","48970,10","59,98","0,05","3144852,83","3144,85"
28/05/2025,16:30:00,"222,96","386,17","270,62","56524,77","0,94","21105,19","60336,38","60,07","0,05","3147679,07","3147,68"
28/05/2025,16:33:00,"221,26","383,24","219,53","44700,68","0,92","19006,58","48573,66","60,15","0,05","3149914,10","3149,91"
28/05/2025,16:36:00,"220,91","382,62","253,36","50941,30","0,91","23182,41","55968,21","59,94","0,05","3152461,17","3152,46"
28/05/2025,16:39:00,"221,40","383,47","242,08","48073,28","0,90","23698,01","53596,97","60,00","0,05","3154864,83","3154,86"
28/05/2025,16:42:00,"222,45","385,30","218,80","45135,04","0,93","18213,49","48671,38","59,94","0,05","3157121,58","3157,12"
28/05/2025,16:45:00,"222,75","385,82","239,94","49159,48","0,92","20976,62","53447,86","59,99","0,05","3159579,56","3159,58"
28/05/2025,16:48:00,"223,31","386,78","222,26","46130,43","0,93","18309,90","49631,33","60,18","0,05","3161886,08","3161,89"
28/05/2025,16:51:00,"222,73","385,78","228,84","47894,62","0,94","17437,23","50970,10","60,02","0,05","3164280,81","3164,28"
28/05/2025,16:54:00,"222,39","385,20","223,30","46559,81","0,94","17271,67","49660,11","59,86","0,05","3166608,80","3166,61"
28/05/2025,16:57:00,"221,67","383,95","254,76","51329,28","0,91","23548,98","56473,44","60,16","0,05","3169175,26","3169,18"
28/05/2025,17:00:00,"223,11","386,44","245,16","50849,24","0,93","20154,58","54697,83","59,95","0,05","3171717,73","3171,72"
28/05/2025,17:03:00,"221,96","384,45","258,78","52701,31","0,92","22841,82","57438,46","60,20","0,05","3174352,79","3174,35"
28/05/2025,17:06:00,"222,80","385,89","218,96","44335,68","0,91","20348,44","48782,29","59,93","0,05","3176569,58","3176,57"
28/05/2025,17:09:00,"222,70","385,72","212,01","43717,11","0,93","17830,94","47213,64","59,86","0,05","3178755,43","3178,76"
28/05/2025,17:12:00,"221,19","383,12","255,21","53329,93","0,94","18512,49","56451,70","59,96","0,05","3181421,93","3181,42"
28/05/2025,17:15:00,"221,81","384,18","215,75","44694,55","0,93","17101,39","47854,57","60,01","0,05","3183656,66","3183,66"
28/05/2025,17:18:00,"223,14","386,49","254,28","53140,58","0,94","19887,36","56740,01","59,92","0,05","3186313,68","3186,31"
28/05/2025,17:21:00,"223,28","386,73","252,42","51451,97","0,91","23002,68","56359,81","59,87","0,05","3188886,28","3188,89"
28/05/2025,17:24:00,"223,19","386,58","257,34","52391,43","0,91","23536,09","57435,27","59,89","0,05","3191505,85","3191,51"
28/05/2025,17:27:00,"222,47","385,33","233,99","47778,94","0,92","20661,80","52055,14","60,08","0,05","3193894,80","3193,89"
28/05/2025,17:30:00,"221,92","384,38","241,32","49734,37","0,93","19860,47","53553,21","59,99","0,05","3196381,52","3196,38"
28/05/2025,17:33:00,"223,56","387,21","264,05","55309,39","0,94","20626,71","59030,41","59,92","0,05","3199146,99","3199,15"
28/05/2025,17:36:00,"221,80","384,16","256,92","52425,97","0,92","22329,95","56983,41","59,97","0,05","3201768,29","3201,77"
28/05/2025,17:39:00,"222,92","386,10","223,69","45629,37","0,92","20112,95","49865,52","59,92","0,05","3204049,76","3204,05"
28/05/2025,17:42:00,"222,18","384,83","266,50","53679,10","0,91","24991,69","59211,74","60,29","0,05","3206733,71","3206,73"
28/05/2025,17:45:00,"222,48","385,34","238,60","48606,15","0,92","21339,01","53084,00","59,76","0,05","3209164,02","3209,16"
28/05/2025,17:48:00,"221,44","383,55","263,84","53778,78","0,92","22831,71","58424,69","60,09","0,05","3211852,96","3211,85"
28/05/2025,17:51:00,"223,26","386,69","235,91","49806,51","0,95","17128,99","52669,64","60,26","0,05","3214343,28","3214,34"
28/05/2025,17:54:00,"224,14","388,22","215,19","44101,26","0,91","19530,86","48232,51","60,03","0,05","3216548,35","3216,55"
28/05/2025,17:57:00,"222,68","385,70","233,15","47276,35","0,91","21462,10","51919,89","60,10","0,05","3218912,16","3218,91"
28/05/2025,18:00:00,"224,94","389,62","180,55","36189,77","0,89","18431,24","40612,93","59,93","0,05","3220721,65","3220,72"
28/05/2025,18:03:00,"223,65","387,37","163,43","33363,55","0,91","14928,99","36551,35","59,80","0,05","3222389,83","3222,39"
28/05/2025,18:06:00,"222,20","384,86","173,11","34091,09","0,89","17813,91","38464,76","59,94","0,05","3224094,38","3224,09"
28/05/2025,18:09:00,"221,62","383,86","165,26","32722,77","0,89","16453,33","36626,38","59,81","0,05","3225730,52","3225,73"
28/05/2025,18:12:00,"221,76","384,10","163,07","33130,34","0,92","14497,69","36163,55","59,97","0,05","3227387,04","3227,39"
28/05/2025,18:15:00,"221,63","383,88","165,32","33289,82","0,91","15304,77","36639,43","59,82","0,05","3229051,53","3229,05"
28/05/2025,18:18:00,"221,81","384,18","176,90","36635,85","0,93","14047,04","39236,52","60,11","0,05","3230883,32","3230,88"
28/05/2025,18:21:00,"222,98","386,21","158,91","31711,85","0,89","15805,44","35432,38","59,98","0,05","3232468,92","3232,47"
28/05/2025,18:24:00,"221,60","383,82","164,62","32870,57","0,90","15822,24","36480,37","59,92","0,05","3234112,44","3234,11"
28/05/2025,18:27:00,"221,80","384,16","154,74","30793,23","0,90","15154,76","34320,40","59,94","0,05","3235652,11","3235,65"
28/05/2025,18:30:00,"222,21","384,88","159,47","32971,61","0,93","12985,13","35436,44","60,09","0,05","3237300,69","3237,30"
28/05/2025,18:33:00,"223,93","387,86","173,40","35251,44","0,91","16281,50","38829,77","59,85","0,05","3239063,26","3239,06"
28/05/2025,18:36:00,"222,88","386,03","145,77","30074,04","0,93","12293,11","32489,51","60,09","0,05","3240566,96","3240,57"
28/05/2025,18:39:00,"222,86","386,00","173,93","34689,76","0,89","17294,65","38761,89","60,01","0,05","3242301,45","3242,30"
28/05/2025,18:42:00,"221,22","383,16","177,77","35421,72","0,90","17081,01","39325,05","60,09","0,05","3244072,53","3244,07"
28/05/2025,18:45:00,"222,96","386,17","177,99","35301,77","0,89","18127,66","39684,09","60,08","0,05","3245837,62","3245,84"
28/05/2025,18:48:00,"220,78","382,40","166,17","32331,33","0,88","17338,18","36686,88","60,02","0,05","3247454,19","3247,45"
28/05/2025,18:51:00,"223,12","386,45","182,58","37088,55","0,91","16851,60","40737,42","60,02","0,05","3249308,62","3249,31"
28/05/2025,18:54:00,"223,91","387,82","150,68","30299,20","0,90","14842,04","33739,11","59,95","0,05","3250823,58","3250,82"
28/05/2025,18:57:00,"223,36","386,88","173,34","34376,27","0,89","17812,64","38717,16","59,87","0,05","3252542,39","3252,54"
28/05/2025,19:00:00,"223,32","386,81","171,73","34811,82","0,91","16093,47","38351,82","59,92","0,05","3254282,98","3254,28"
28/05/2025,19:03:00,"221,95","384,43","157,46","31609,34","0,90","14906,54","34947,89","60,22","0,05","3255863,45","3255,86"
28/05/2025,19:06:00,"222,00","384,51","176,91","35720,20","0,91","16325,07","39273,92","59,84","0,05","3257649,46","3257,65"
28/05/2025,19:09:00,"223,26","386,71","178,85","35927,29","0,90","17427,15","39930,89","59,99","0,05","3259445,82","3259,45"
