Data,Horário,Tensao_Fase_A,Tensao_De_Linha_AB,Corrente_Fase_A,Potencia_Ativa_Fase_A,fator_De_Potencia_Fase_A,Potencia_Reativa_Fase_A,Potencia_Aparente_Fase_A,Frequencia_Fase_A,Intervalos em Hora,C (Wh),C (kWh)
27/05/2025,08:27:00,"222,77","385,84","179,91","35417,18","0,88","18757,24","40077,56","60,01","0,05","2124243,38","2124,24"
27/05/2025,08:30:00,"222,33","385,08","152,46","31290,31","0,92","13034,52","33896,65","60,18","0,05","2125807,90","2125,81"
27/05/2025,08:33:00,"221,77","384,12","183,69","36972,18","0,91","17103,75","40736,72","60,06","0,05","2127656,51","2127,66"
27/05/2025,08:36:00,"223,72","387,50","155,07","31027,47","0,89","15521,24","34693,12","60,02","0,05","2129207,88","2129,21"
27/05/2025,08:39:00,"222,45","385,30","164,59","33018,67","0,90","15820,58","36613,16","60,04","0,05","2130858,82","2130,86"
27/05/2025,08:42:00,"223,93","387,86","156,61","32369,39","0,92","13493,58","35069,27","60,01","0,05","2132477,29","2132,48"
27/05/2025,08:45:00,"222,00","384,51","160,83","32441,55","0,91","14907,55","35702,79","60,11","0,05","2134099,36","2134,10"
27/05/2025,08:48:00,"221,39","383,46","184,74","35737,34","0,87","19891,32","40900,14","59,85","0,05","2135886,23","2135,89"
27/05/2025,08:51:00,"220,89","382,59","177,64","35932,03","0,92","15766,56","39238,95","59,97","0,05","2137682,83","2137,68"
27/05/2025,08:54:00,"222,42","385,24","156,18","31596,64","0,91","14434,37","34737,57","60,20","0,05","2139262,66","2139,26"
27/05/2025,08:57:00,"222,64","385,62","165,07","33145,14","0,90","15876,55","36751,40","59,97","0,05","2140919,92","2140,92"
27/05/2025,09:00:00,"222,56","385,48","171,75","34876,57","0,91","15644,83","38224,80","59,94","0,05","2142663,75","2142,66"
27/05/2025,09:03:00,"223,28","386,73","170,58","35523,71","0,93","13733,38","38085,95","60,04","0,05","2144439,93","2144,44"
27/05/2025,09:06:00,"220,19","381,39","160,21","31907,04","0,90","15047,96","35277,48","59,93","0,05","2146035,29","2146,04"
27/05/2025,09:09:00,"221,13","383,00","150,67","31010,57","0,93","12178,46","33316,22","60,02","0,05","2147585,81","2147,59"
27/05/2025,09:12:00,"224,23","388,38","152,29","30324,02","0,89","15703,48","34148,87","59,95","0,05","2149102,02","2149,10"
27/05/2025,09:15:00,"223,10","386,41","182,17","36103,85","0,89","18663,24","40642,40","59,89","0,05","2150907,21","2150,91"
27/05/2025,09:18:00,"222,11","384,71","174,39","34624,13","0,89","17364,08","38734,25","60,07","0,05","2152638,42","2152,64"
27/05/2025,09:21:00,"221,67","383,94","149,10","30604,59","0,93","12480,99","33051,71","60,07","0,05","2154168,64","2154,17"
27/05/2025,09:24:00,"221,27","383,25","163,02","32205,47","0,89","16244,25","36070,32","59,95","0,05","2155778,92","2155,78"
27/05/2025,09:27:00,"221,81","384,18","173,54","35387,41","0,92","15143,74","38491,58","60,06","0,05","2157548,29","2157,55"
27/05/2025,09:30:00,"223,21","386,61","187,52","36657,03","0,88","20205,73","41857,01","60,22","0,05","2159381,14","2159,38"
27/05/2025,09:33:00,"221,39","383,46","147,87","29387,47","0,90","14426,30","32737,46","59,96","0,05","2160850,51","2160,85"
27/05/2025,09:36:00,"220,39","381,72","148,12","29158,33","0,89","14674,13","32642,59","59,93","0,05","2162308,43","2162,31"
27/05/2025,09:39:00,"220,48","381,88","163,76","32488,82","0,90","15753,08","36106,55","60,03","0,05","2163932,87","2163,93"
27/05/2025,09:42:00,"221,60","383,83","166,46","32208,71","0,87","17980,07","36887,45","60,08","0,05","2165543,31","2165,54"
27/05/2025,09:45:00,"222,36","385,13","162,37","32174,85","0,89","16378,86","36103,85","59,93","0,05","2167152,05","2167,15"
27/05/2025,09:48:00,"222,26","384,96","160,02","32198,25","0,91","15106,86","35566,05","60,03","0,05","2168761,96","2168,76"
27/05/2025,09:51:00,"222,75","385,81","151,41","31259,28","0,93","12661,12","33726,06","60,05","0,05","2170324,93","2170,32"
27/05/2025,09:54:00,"223,52","387,14","144,07","29281,48","0,91","13401,96","32202,76","60,11","0,05","2171789,00","2171,79"
27/05/2025,09:57:00,"223,22","386,63","159,30","32679,58","0,92","14017,13","35558,90","60,04","0,05","2173422,98","2173,42"
27/05/2025,10:00:00,"223,02","386,29","165,01","33301,60","0,90","15662,89","36801,12","59,96","0,05","2175088,06","2175,09"
27/05/2025,10:03:00,"223,43","386,99","163,61","33177,56","0,91","15349,84","36556,37","60,08","0,05","2176746,94","2176,75"
27/05/2025,10:06:00,"222,31","385,06","175,23","36424,92","0,94","13815,40","38956,90","60,03","0,05","2178568,18","2178,57"
27/05/2025,10:09:00,"221,86","384,28","154,74","30947,87","0,90","14858,74","34330,06","60,07","0,05","2180115,58","2180,12"
27/05/2025,10:12:00,"222,49","385,36","156,78","31027,50","0,89","15937,86","34881,53","59,97","0,05","2181666,95","2181,67"
27/05/2025,10:15:00,"222,02","384,55","175,65","36054,91","0,92","14862,71","38998,16","60,05","0,05","2183469,70","2183,47"
27/05/2025,10:18:00,"223,23","386,64","152,42","30065,44","0,88","15930,23","34025,04","60,06","0,05","2184972,97","2184,97"
27/05/2025,10:21:00,"222,65","385,64","151,68","30385,61","0,90","14738,49","33771,42","59,95","0,05","2186492,25","2186,49"
27/05/2025,10:24:00,"219,86","380,80","159,51","31598,54","0,90","15210,33","35068,82","59,96","0,05","2188072,18","2188,07"
27/05/2025,10:27:00,"220,57","382,04","160,81","31258,87","0,88","16760,30","35468,65","60,06","0,05","2189635,12","2189,64"
27/05/2025,10:30:00,"224,06","388,08","175,62","34967,80","0,89","18043,31","39348,55","59,97","0,05","2191383,51","2191,38"
27/05/2025,10:33:00,"223,06","386,35","174,14","35341,77","0,91","16121,42","38845,09","60,03","0,05","2193150,60","2193,15"
27/05/2025,10:36:00,"222,21","384,88","162,80","32762,01","0,91","15342,03","36176,33","60,01","0,05","2194788,70","2194,79"
27/05/2025,10:39:00,"220,96","382,71","161,37","32272,32","0,91","15158,84","35655,20","60,10","0,05","2196402,32","2196,40"
27/05/2025,10:42:00,"222,76","385,84","186,06","36453,70","0,88","19722,46","41446,93","59,93","0,05","2198225,00","2198,23"
27/05/2025,10:45:00,"223,25","386,68","161,11","32810,47","0,91","14738,55","35968,76","60,08","0,05","2199865,52","2199,87"
27/05/2025,10:48:00,"223,52","387,15","151,43","30043,48","0,89","15590,82","33847,96","59,85","0,05","2201367,70","2201,37"
27/05/2025,10:51:00,"223,47","387,06","187,13","37602,33","0,90","18297,75","41817,98","59,98","0,05","2203247,81","2203,25"
27/05/2025,10:54:00,"223,19","386,58","174,21","35036,20","0,90","16862,23","38882,77","59,92","0,05","2204999,62","2205,00"
27/05/2025,10:57:00,"223,14","386,49","190,88","37297,13","0,88","20568,88","42592,89","59,86","0,05","2206864,48","2206,86"
27/05/2025,11:00:00,"225,69","390,90","153,43","30673,54","0,89","16065,79","34626,23","60,02","0,05","2208398,16","2208,40"
27/05/2025,11:03:00,"223,38","386,90","175,06","36474,93","0,93","14094,89","39103,54","60,00","0,05","2210221,90","2210,22"
27/05/2025,11:06:00,"221,21","383,16","174,57","34734,16","0,90","16877,93","38617,70","59,90","0,05","2211958,61","2211,96"
27/05/2025,11:09:00,"222,04","384,59","159,47","31960,70","0,90","15239,55","35408,05","59,90","0,05","2213556,65","2213,56"
27/05/2025,11:12:00,"223,35","386,86","189,06","37114,83","0,88","20141,10","42227,66","59,98","0,05","2215412,39","2215,41"
27/05/2025,11:15:00,"220,99","382,77","144,07","28988,61","0,91","13164,33","31837,70","59,98","0,05","2216861,82","2216,86"
27/05/2025,11:18:00,"222,90","386,08","169,67","33900,38","0,90","16766,47","37819,97","60,21","0,05","2218556,84","2218,56"
27/05/2025,11:21:00,"221,90","384,34","148,67","29134,19","0,88","15475,59","32989,31","60,00","0,05","2220013,55","2220,01"
27/05/2025,11:24:00,"224,22","388,37","165,74","34067,56","0,92","14849,34","37163,17","60,04","0,05","2221716,93","2221,72"
27/05/2025,11:27:00,"223,19","386,57","162,30","32411,86","0,89","16173,20","36222,94","60,04","0,05","2223337,52","2223,34"
27/05/2025,11:30:00,"222,95","386,17","163,31","32677,48","0,90","16061,68","36411,48","59,93","0,05","2224971,39","2224,97"
27/05/2025,11:33:00,"222,26","384,97","161,03","32815,65","0,92","14290,62","35792,30","60,13","0,05","2226612,18","2226,61"
27/05/2025,11:36:00,"222,50","385,38","162,09","32311,51","0,90","16019,88","36064,81","60,10","0,05","2228227,75","2228,23"
27/05/2025,11:39:00,"221,24","383,19","158,90","31159,94","0,89","16278,23","35155,69","60,03","0,05","2229785,75","2229,79"
27/05/2025,11:42:00,"223,05","386,34","172,56","34116,87","0,89","17819,61","38490,25","60,12","0,05","2231491,59","2231,49"
27/05/2025,11:45:00,"222,01","384,53","159,41","32298,52","0,91","14465,28","35389,81","59,98","0,05","2233106,52","2233,11"
27/05/2025,11:48:00,"224,37","388,63","176,59","35723,73","0,90","17138,64","39622,19","59,85","0,05","2234892,70","2234,89"
27/05/2025,11:51:00,"222,56","385,48","174,30","33787,74","0,87","19058,24","38792,11","59,92","0,05","2236582,09","2236,58"
27/05/2025,11:54:00,"222,81","385,92","152,33","30220,14","0,89","15447,44","33939,36","60,04","0,05","2238093,10","2238,09"
27/05/2025,11:57:00,"221,65","383,91","158,91","31971,65","0,91","14778,83","35222,16","60,15","0,05","2239691,68","2239,69"
27/05/2025,12:00:00,"223,90","387,80","179,79","35490,07","0,88","18998,53","40255,30","60,03","0,05","2241466,19","2241,47"
27/05/2025,12:03:00,"222,32","385,07","161,87","32264,40","0,90","15939,54","35986,95","59,92","0,05","2243079,41","2243,08"
27/05/2025,12:06:00,"222,62","385,58","168,34","33561,75","0,90","16672,05","37474,63","60,06","0,05","2244757,49","2244,76"
27/05/2025,12:09:00,"223,65","387,37","176,55","35986,56","0,91","16251,54","39486,02","60,00","0,05","2246556,82","2246,56"
27/05/2025,12:12:00,"221,87","384,29","170,31","34111,91","0,90","16255,09","37786,91","60,01","0,05","2248262,42","2248,26"
27/05/2025,12:15:00,"222,07","384,64","155,33","30188,41","0,88","16687,97","34493,89","60,04","0,05","2249771,84","2249,77"
27/05/2025,12:18:00,"221,77","384,11","169,75","34814,81","0,92","14319,63","37644,69","60,04","0,05","2251512,58","2251,51"
27/05/2025,12:21:00,"221,93","384,39","163,69","31650,95","0,87","17832,08","36328,58","60,02","0,05","2253095,12","2253,10"
27/05/2025,12:24:00,"221,47","383,59","165,86","33259,52","0,91","15589,80","36731,97","60,12","0,05","2254758,10","2254,76"
27/05/2025,12:27:00,"223,84","387,70","152,97","30926,72","0,90","14696,36","34240,98","60,02","0,05","2256304,44","2256,30"
27/05/2025,12:30:00,"219,68","380,49","152,34","30745,08","0,92","13215,06","33464,87","60,03","0,05","2257841,69","2257,84"
27/05/2025,12:33:00,"222,52","385,41","154,06","31552,55","0,92","13401,13","34280,52","60,14","0,05","2259419,32","2259,42"
27/05/2025,12:36:00,"222,49","385,37","166,41","33470,72","0,90","15828,34","37024,66","60,14","0,05","2261092,85","2261,09"
27/05/2025,12:39:00,"221,60","383,83","180,78","36461,90","0,91","16593,73","40060,23","60,13","0,05","2262915,95","2262,92"
27/05/2025,12:42:00,"222,06","384,62","163,14","31356,14","0,87","18143,51","36226,99","60,08","0,05","2264483,76","2264,48"
27/05/2025,12:45:00,"223,39","386,92","180,14","36373,02","0,90","17215,35","40241,34","60,04","0,05","2266302,41","2266,30"
27/05/2025,12:48:00,"221,85","384,25","142,65","28896,99","0,91","12904,04","31647,28","59,87","0,05","2267747,26","2267,75"
27/05/2025,12:51:00,"221,94","384,41","179,34","36556,12","0,92","15746,99","39803,48","59,95","0,05","2269575,06","2269,58"
27/05/2025,12:54:00,"224,01","387,99","173,13","33820,91","0,87","18980,93","38783,11","60,07","0,05","2271266,11","2271,27"
27/05/2025,12:57:00,"223,68","387,43","174,92","36038,75","0,92","15236,97","39127,44","60,02","0,05","2273068,05","2273,07"
27/05/2025,13:00:00,"223,88","387,77","232,81","46727,22","0,90","23092,26","52121,83","60,05","0,05","2275404,41","2275,40"
27/05/2025,13:03:00,"221,80","384,16","242,24","49267,51","0,92","21434,34","53728,19","59,82","0,05","2277867,78","2277,87"
27/05/2025,13:06:00,"222,65","385,64","249,37","50208,37","0,90","23706,01","55523,46","60,11","0,05","2280378,20","2280,38"
27/05/2025,13:09:00,"222,46","385,31","222,12","46047,04","0,93","17923,30","49412,29","59,96","0,05","2282680,55","2282,68"
27/05/2025,13:12:00,"222,54","385,45","270,67","53630,79","0,89","27421,57","60234,58","60,06","0,05","2285362,09","2285,36"
27/05/2025,13:15:00,"222,01","384,53","239,97","47262,46","0,89","24587,83","53275,71","59,90","0,05","2287725,22","2287,73"
27/05/2025,13:18:00,"221,10","382,95","227,15","46956,61","0,93","17815,43","50222,63","60,05","0,05","2290073,05","2290,07"
27/05/2025,13:21:00,"223,85","387,71","262,21","54087,04","0,92","22798,31","58695,57","59,78","0,05","2292777,40","2292,78"
27/05/2025,13:24:00,"221,51","383,67","236,87","48885,05","0,93","19058,92","52468,95","59,94","0,05","2295221,65","2295,22"
27/05/2025,13:27:00,"223,55","387,20","216,99","44959,65","0,93","18210,34","48507,59","60,02","0,05","2297469,63","2297,47"
27/05/2025,13:30:00,"223,30","386,76","227,07","47945,61","0,95","16493,77","50703,32","59,91","0,05","2299866,91","2299,87"
27/05/2025,13:33:00,"221,56","383,75","274,04","54913,16","0,90","25901,13","60715,10","60,09","0,05","2302612,57","2302,61"
27/05/2025,13:36:00,"224,62","389,05","240,94","49039,73","0,91","22888,76","54118,30","60,01","0,05","2305064,56","2305,06"
27/05/2025,13:39:00,"221,08","382,92","254,65","52106,45","0,93","21315,57","56297,74","59,94","0,05","2307669,88","2307,67"
27/05/2025,13:42:00,"222,67","385,68","253,58","52968,41","0,94","19559,96","56464,54","60,04","0,05","2310318,30","2310,32"
27/05/2025,13:45:00,"222,39","385,19","236,93","48479,33","0,92","20638,43","52689,57","60,17","0,05","2312742,27","2312,74"
27/05/2025,13:48:00,"223,85","387,72","227,50","47278,08","0,93","18924,94","50925,15","59,86","0,05","2315106,17","2315,11"
27/05/2025,13:51:00,"223,51","387,13","229,40","46656,59","0,91","21264,25","51273,83","60,24","0,05","2317439,00","2317,44"
27/05/2025,13:54:00,"224,98","389,68","228,34","46564,15","0,91","21699,38","51372,01","59,98","0,05","2319767,21","2319,77"
27/05/2025,13:57:00,"224,73","389,24","244,54","50646,90","0,92","21326,08","54953,71","59,84","0,05","2322299,55","2322,30"
27/05/2025,14:00:00,"223,22","386,62","233,50","46457,67","0,89","23629,55","52121,69","59,86","0,05","2324622,44","2324,62"
27/05/2025,14:03:00,"223,63","387,33","239,65","49507,44","0,92","20523,03","53592,74","60,14","0,05","2327097,81","2327,10"
27/05/2025,14:06:00,"221,70","383,99","264,85","53879,03","0,92","23335,92","58715,55","60,15","0,05","2329791,76","2329,79"
27/05/2025,14:09:00,"222,47","385,32","219,91","45349,76","0,93","18354,19","48923,18","60,21","0,05","2332059,25","2332,06"
27/05/2025,14:12:00,"222,63","385,61","226,36","44874,81","0,89","22932,03","50394,71","59,98","0,05","2334302,99","2334,30"
27/05/2025,14:15:00,"222,89","386,06","239,05","48928,23","0,92","21093,43","53281,37","59,92","0,05","2336749,40","2336,75"
27/05/2025,14:18:00,"222,51","385,40","242,87","48976,75","0,91","22838,90","54040,15","59,97","0,05","2339198,24","2339,20"
27/05/2025,14:21:00,"223,12","386,46","210,49","43716,10","0,93","17166,82","46965,92","59,95","0,05","2341384,04","2341,38"
27/05/2025,14:24:00,"223,32","386,81","251,50","51515,82","0,92","22380,07","56167,14","59,93","0,05","2343959,83","2343,96"
27/05/2025,14:27:00,"220,18","381,36","232,31","46328,87","0,91","21677,00","51149,35","60,07","0,05","2346276,28","2346,28"
27/05/2025,14:30:00,"224,46","388,77","243,49","48683,56","0,89","24837,74","54653,47","59,87","0,05","2348710,46","2348,71"
27/05/2025,14:33:00,"222,93","386,12","252,76","51513,84","0,91","22832,22","56347,02","60,14","0,05","2351286,15","2351,29"
27/05/2025,14:36:00,"223,51","387,14","249,56","52413,74","0,94","19084,60","55780,12","60,05","0,05","2353906,83","2353,91"
27/05/2025,14:39:00,"223,97","387,93","244,02","49923,06","0,91","22240,54","54653,03","59,91","0,05","2356402,99","2356,40"
27/05/2025,14:42:00,"221,98","384,49","254,10","51429,74","0,91","23166,11","56406,45","60,06","0,05","2358974,47","2358,97"
27/05/2025,14:45:00,"221,91","384,35","258,70","51921,62","0,90","24488,57","57406,83","59,92","0,05","2361570,56","2361,57"
27/05/2025,14:48:00,"222,91","386,10","233,66","47575,07","0,91","21199,94","52084,79","59,83","0,05","2363949,31","2363,95"
27/05/2025,14:51:00,"223,35","386,86","268,19","55598,22","0,93","22291,04","59900,36","59,84","0,05","2366729,22","2366,73"
27/05/2025,14:54:00,"223,48","387,09","277,96","56055,76","0,90","26768,02","62119,04","60,36","0,05","2369532,01","2369,53"
27/05/2025,14:57:00,"221,51","383,67","226,62","46066,68","0,92","19945,45","50199,20","59,90","0,05","2371835,34","2371,84"
27/05/2025,15:00:00,"221,43","383,53","239,09","49556,69","0,94","18624,11","52940,75","59,84","0,05","2374313,18","2374,31"
27/05/2025,15:03:00,"221,68","383,96","234,72","47706,63","0,92","20772,21","52032,75","59,93","0,05","2376698,51","2376,70"
27/05/2025,15:06:00,"222,79","385,88","237,30","48110,02","0,91","21918,74","52867,81","59,88","0,05","2379104,01","2379,10"
27/05/2025,15:09:00,"221,50","383,66","263,75","52788,53","0,90","25027,83","58421,07","60,07","0,05","2381743,44","2381,74"
27/05/2025,15:12:00,"221,29","383,29","249,80","48925,70","0,89","25730,66","55279,21","60,03","0,05","2384189,72","2384,19"
27/05/2025,15:15:00,"222,84","385,97","232,09","47342,30","0,92","20819,19","51717,81","60,04","0,05","2386556,84","2386,56"
27/05/2025,15:18:00,"222,51","385,41","226,80","47472,94","0,94","17122,10","50466,29","60,05","0,05","2388930,48","2388,93"
27/05/2025,15:21:00,"222,69","385,71","247,69","49948,38","0,91","23397,95","55157,09","59,85","0,05","2391427,90","2391,43"
27/05/2025,15:24:00,"222,23","384,91","259,92","51965,19","0,90","25220,62","57762,10","60,06","0,05","2394026,16","2394,03"
27/05/2025,15:27:00,"222,67","385,67","207,96","43309,54","0,94","16388,02","46306,41","60,10","0,05","2396191,64","2396,19"
27/05/2025,15:30:00,"222,89","386,05","223,33","46427,72","0,93","17951,35","49777,35","60,17","0,05","2398513,02","2398,51"
27/05/2025,15:33:00,"223,52","387,15","226,37","45723,48","0,90","21673,35","50600,11","59,95","0,05","2400799,20","2400,80"
27/05/2025,15:36:00,"222,90","386,08","251,76","50591,41","0,90","24284,37","56117,93","59,75","0,05","2403328,77","2403,33"
27/05/2025,15:39:00,"223,56","387,22","236,17","48150,76","0,91","21661,75","52798,93","59,90","0,05","2405736,31","2405,74"
27/05/2025,15:42:00,"222,10","384,68","238,86","49511,83","0,93","19048,68","53049,73","60,02","0,05","2408211,90","2408,21"
27/05/2025,15:45:00,"223,64","387,35","267,06","55009,32","0,92","23255,77","59723,17","60,03","0,05","2410962,36","2410,96"
27/05/2025,15:48:00,"222,83","385,96","226,13","46086,46","0,91","20374,73","50389,40","59,80","0,05","2413266,69","2413,27"
27/05/2025,15:51:00,"222,98","386,22","236,59","48002,10","0,91","21884,26","52755,30","59,89","0,05","2415666,79","2415,67"
27/05/2025,15:54:00,"222,70","385,73","246,56","50438,46","0,92","21704,64","54910,20","60,10","0,05","2418188,72","2418,19"
27/05/2025,15:57:00,"223,85","387,72","241,64","49628,98","0,92","21511,81","54090,60","60,05","0,05","2420670,16","2420,67"
27/05/2025,16:00:00,"222,51","385,40","236,43","48510,01","0,92","20356,78","52608,17","59,99","0,05","2423095,66","2423,10"
27/05/2025,16:03:00,"221,82","384,20","235,46","46931,45","0,90","22921,20","52229,71","59,93","0,05","2425442,24","2425,44"
27/05/2025,16:06:00,"222,86","386,00","251,26","51433,84","0,92","22138,57","55996,04","59,92","0,05","2428013,93","2428,01"
27/05/2025,16:09:00,"221,81","384,19","221,37","45617,16","0,93","18171,37","49103,20","59,95","0,05","2430294,79","2430,29"
27/05/2025,16:12:00,"223,50","387,12","251,57","49902,48","0,89","25908,20","56227,15","60,18","0,05","2432789,91","2432,79"
27/05/2025,16:15:00,"222,25","384,95","228,30","46228,67","0,91","20917,12","50740,67","59,71","0,05","2435101,35","2435,10"
27/05/2025,16:18:00,"222,96","386,18","228,07","47610,36","0,94","17861,32","50850,50","60,06","0,05","2437481,86","2437,48"
27/05/2025,16:21:00,"223,01","386,26","247,52","51554,21","0,93","19725,27","55198,94","60,10","0,05","2440059,57","2440,06"
27/05/2025,16:24:00,"221,58","383,78","273,66","56438,49","0,93","22169,42","60636,51","59,79","0,05","2442881,50","2442,88"
27/05/2025,16:27:00,"222,69","385,71","258,48","53478,41","0,93","21288,90","57560,03","60,15","0,05","2445555,42","2445,56"
27/05/2025,16:30:00,"221,90","384,34","249,79","51651,60","0,93","20108,24","55427,70","60,01","0,05","2448138,00","2448,14"
27/05/2025,16:33:00,"223,03","386,31","227,98","46317,60","0,91","20981,62","50848,28","60,12","0,05","2450453,88","2450,45"
27/05/2025,16:36:00,"222,94","386,14","238,47","47883,29","0,90","23098,35","53163,37","60,08","0,05","2452848,04","2452,85"
27/05/2025,16:39:00,"221,61","383,85","242,74","47767,05","0,89","24742,37","53794,76","60,30","0,05","2455236,40","2455,24"
27/05/2025,16:42:00,"221,24","383,21","267,72","53075,43","0,90","26293,39","59231,27","59,91","0,05","2457890,17","2457,89"
27/05/2025,16:45:00,"221,60","383,83","256,64","53288,98","0,94","19869,12","56872,64","60,08","0,05","2460554,62","2460,55"
27/05/2025,16:48:00,"222,96","386,18","230,05","47242,94","0,92","19972,18","51291,16","60,01","0,05","2462916,76","2462,92"
27/05/2025,16:51:00,"221,55","383,73","264,48","52184,00","0,89","26649,26","58594,82","59,98","0,05","2465525,96","2465,53"
27/05/2025,16:54:00,"221,38","383,45","236,32","47716,07","0,91","21451,47","52316,24","59,90","0,05","2467911,77","2467,91"
27/05/2025,16:57:00,"221,37","383,42","218,47","44545,43","0,92","18833,97","48363,36","59,95","0,05","2470139,04","2470,14"
27/05/2025,17:00:00,"221,59","383,80","225,32","46320,18","0,93","18633,51","49927,61","60,18","0,05","2472455,05","2472,46"
27/05/2025,17:03:00,"220,39","381,72","270,51","54078,78","0,91","25092,70","59616,76","59,90","0,05","2475158,99","2475,16"
27/05/2025,17:06:00,"221,12","382,99","229,83","45558,69","0,90","22516,17","50819,02","59,84","0,05","2477436,92","2477,44"
27/05/2025,17:09:00,"222,23","384,91","240,26","49085,46","0,92","21009,47","53392,70","60,20","0,05","2479891,19","2479,89"
27/05/2025,17:12:00,"222,03","384,56","233,20","46058,14","0,89","23653,94","51777,03","60,09","0,05","2482194,10","2482,19"
27/05/2025,17:15:00,"223,54","387,18","254,95","53463,84","0,94","19738,06","56990,99","59,93","0,05","2484867,29","2484,87"
27/05/2025,17:18:00,"222,99","386,23","244,30","48782,42","0,90","24249,53","54477,19","60,08","0,05","2487306,41","2487,31"
27/05/2025,17:21:00,"221,51","383,67","243,21","48917,48","0,91","22572,21","53874,15","60,00","0,05","2489752,29","2489,75"
27/05/2025,17:24:00,"221,87","384,28","255,87","51405,27","0,91","24085,62","56768,12","60,16","0,05","2492322,55","2492,32"
27/05/2025,17:27:00,"221,73","384,04","229,30","46026,86","0,91","21596,52","50841,73","60,11","0,05","2494623,89","2494,62"
27/05/2025,17:30:00,"222,85","385,98","238,07","48182,56","0,91","22204,84","53052,94","59,98","0,05","2497033,02","2497,03"
27/05/2025,17:33:00,"219,93","380,92","238,96","47918,11","0,91","21583,59","52554,70","60,24","0,05","2499428,93","2499,43"
27/05/2025,17:36:00,"220,89","382,59","235,31","48036,45","0,92","19854,23","51977,79","59,81","0,05","2501830,75","2501,83"
27/05/2025,17:39:00,"222,81","385,93","232,33","47285,56","0,91","21069,37","51767,20","60,00","0,05","2504195,03","2504,20"
27/05/2025,17:42:00,"222,38","385,18","227,44","45292,04","0,90","22513,45","50578,90","59,94","0,05","2506459,63","2506,46"
27/05/2025,17:45:00,"222,23","384,92","247,60","52381,22","0,95","16852,14","55025,33","60,01","0,05","2509078,69","2509,08"
27/05/2025,17:48:00,"220,88","382,57","255,48","52398,32","0,93","20942,98","56428,65","59,94","0,05","2511698,61","2511,70"
27/05/2025,17:51:00,"221,22","383,16","242,43","49104,98","0,92","21559,82","53629,51","59,98","0,05","2514153,86","2514,15"
27/05/2025,17:54:00,"222,44","385,28","267,01","52619,13","0,89","27549,89","59395,03","60,00","0,05","2516784,81","2516,78"
27/05/2025,17:57:00,"224,20","388,33","234,94","47283,29","0,90","23212,80","52673,94","59,96","0,05","2519148,98","2519,15"
27/05/2025,18:00:00,"221,70","383,99","170,81","33455,69","0,88","17739,01","37867,61","59,84","0,05","2520821,76","2520,82"
27/05/2025,18:03:00,"222,72","385,77","147,38","29677,83","0,90","14025,98","32825,32","60,05","0,05","2522305,65","2522,31"
27/05/2025,18:06:00,"222,83","385,96","166,22","33641,04","0,91","15497,49","37039,05","59,96","0,05","2523987,71","2523,99"
27/05/2025,18:09:00,"223,22","386,62","168,72","35122,52","0,93","13595,79","37662,15","59,92","0,05","2525743,83","2525,74"
27/05/2025,18:12:00,"222,97","386,20","183,72","36646,86","0,89","18306,59","40964,90","59,97","0,05","2527576,17","2527,58"
27/05/2025,18:15:00,"223,59","387,27","162,81","33768,32","0,93","13597,73","36403,26","59,94","0,05","2529264,59","2529,26"
27/05/2025,18:18:00,"220,95","382,69","154,63","31278,09","0,92","13747,17","34165,83","60,05","0,05","2530828,50","2530,83"
27/05/2025,18:21:00,"223,66","387,40","175,88","35198,26","0,89","17566,57","39338,30","60,04","0,05","2532588,41","2532,59"
27/05/2025,18:24:00,"220,94","382,68","181,09","35375,43","0,88","18691,49","40009,90","60,19","0,05","2534357,18","2534,36"
27/05/2025,18:27:00,"220,79","382,42","156,52","31121,54","0,90","15025,28","34558,78","59,97","0,05","2535913,26","2535,91"
27/05/2025,18:30:00,"222,80","385,89","159,14","31165,23","0,88","16906,85","35455,79","59,96","0,05","2537471,52","2537,47"
27/05/2025,18:33:00,"221,21","383,15","162,97","33343,41","0,92","13708,45","36051,42","59,91","0,05","2539138,69","2539,14"
27/05/2025,18:36:00,"223,45","387,03","187,77","37593,25","0,90","18634,55","41958,30","59,95","0,05","2541018,35","2541,02"
27/05/2025,18:39:00,"221,95","384,43","187,45","37217,38","0,89","18598,46","41605,72","60,10","0,05","2542879,22","2542,88"
27/05/2025,18:42:00,"222,65","385,64","174,29","34761,36","0,90","17245,86","38804,28","59,80","0,05","2544617,29","2544,62"
27/05/2025,18:45:00,"220,86","382,55","159,88","31921,00","0,90","15096,05","35310,64","60,08","0,05","2546213,34","2546,21"
27/05/2025,18:48:00,"223,54","387,18","171,27","35329,03","0,92","14750,02","38284,50","60,03","0,05","2547979,79","2547,98"
27/05/2025,18:51:00,"223,39","386,92","153,71","31019,72","0,90","14724,40","34337,02","60,07","0,05","2549530,78","2549,53"
27/05/2025,18:54:00,"221,53","383,71","152,72","30306,55","0,90","15038,75","33832,69","59,92","0,05","2551046,10","2551,05"
27/05/2025,18:57:00,"222,92","386,10","168,85","33776,14","0,90","16608,20","37638,54","60,03","0,05","2552734,91","2552,73"
27/05/2025,19:00:00,"222,15","384,78","163,86","32111,01","0,88","17143,30","36400,69","60,09","0,05","2554340,46","2554,34"
27/05/2025,19:03:00,"222,13","384,74","143,50","29649,12","0,93","11702,41","31875,02","59,91","0,05","2555822,92","2555,82"
