Data,Horário,Tensao_Fase_B,Tensao_De_Linha_BC,Corrente_Fase_B,Potencia_Ativa_Fase_B,fator_De_Potencia_Fase_B,Potencia_Reativa_Fase_B,Potencia_Aparente_Fase_B,Frequencia_Fase_B,Intervalos em Hora,C (Wh),C (kWh)
08/08/2025,22:57:00,"223,33","386,83","93,52","17545,84","0,84","11330,66","20886,36","60,18","0,05","4749976,53","4749,98"
08/08/2025,23:00:00,"222,43","385,25","93,11","17471,70","0,84","11117,94","20709,15","59,83","0,05","4750850,12","4750,85"
08/08/2025,23:03:00,"223,80","387,63","87,80","16840,79","0,86","10124,27","19649,76","59,98","0,05","4751692,16","4751,69"
08/08/2025,23:06:00,"222,07","384,63","96,08","18075,89","0,85","11335,72","21336,27","60,03","0,05","4752595,95","4752,60"
08/08/2025,23:09:00,"223,03","386,30","84,78","15802,75","0,84","10384,50","18909,38","59,98","0,05","4753386,09","4753,39"
08/08/2025,23:12:00,"221,90","384,34","84,19","16089,95","0,86","9493,46","18681,87","60,03","0,05","4754190,59","4754,19"
08/08/2025,23:15:00,"223,81","387,65","91,89","17310,89","0,84","11102,06","20565,08","59,98","0,05","4755056,13","4755,06"
08/08/2025,23:18:00,"221,88","384,31","85,85","16042,38","0,84","10271,43","19048,89","60,15","0,05","4755858,25","4755,86"
08/08/2025,23:21:00,"222,36","385,14","97,79","18422,31","0,85","11549,86","21743,52","60,00","0,05","4756779,37","4756,78"
08/08/2025,23:24:00,"221,14","383,03","82,93","16061,82","0,88","8852,87","18339,99","59,90","0,05","4757582,46","4757,58"
08/08/2025,23:27:00,"222,80","385,91","91,96","17579,35","0,86","10526,21","20489,87","60,06","0,05","4758461,43","4758,46"
08/08/2025,23:30:00,"222,40","385,21","80,89","15155,26","0,84","9692,34","17989,54","60,07","0,05","4759219,19","4759,22"
08/08/2025,23:33:00,"220,93","382,65","97,32","17783,29","0,83","12083,01","21499,87","59,96","0,05","4760108,35","4760,11"
08/08/2025,23:36:00,"220,38","381,71","87,98","16678,75","0,86","9886,06","19388,52","60,21","0,05","4760942,29","4760,94"
08/08/2025,23:39:00,"222,02","384,55","101,36","18430,85","0,82","12912,34","22503,88","59,91","0,05","4761863,83","4761,86"
08/08/2025,23:42:00,"221,67","383,95","94,49","17374,40","0,83","11697,88","20945,41","60,03","0,05","4762732,55","4762,73"
08/08/2025,23:45:00,"222,20","384,86","75,76","14629,75","0,87","8327,83","16833,97","59,85","0,05","4763464,04","4763,46"
08/08/2025,23:48:00,"220,81","382,45","81,54","15735,49","0,87","8747,43","18003,42","59,83","0,05","4764250,82","4764,25"
08/08/2025,23:51:00,"223,78","387,60","88,77","16954,80","0,85","10352,40","19865,48","60,15","0,05","4765098,56","4765,10"
08/08/2025,23:54:00,"223,97","387,92","86,96","16591,38","0,85","10200,76","19476,38","59,81","0,05","4765928,12","4765,93"
08/08/2025,23:57:00,"221,08","382,92","81,33","15348,51","0,85","9363,89","17979,41","60,03","0,05","4766695,55","4766,70"
09/08/2025,00:00:00,"221,91","384,36","49,57","9201,75","0,84","6028,00","11000,41","60,23","0,05","4767155,64","4767,16"
09/08/2025,00:03:00,"223,19","386,58","44,53","8431,14","0,85","5263,07","9939,02","60,09","0,05","4767577,19","4767,58"
09/08/2025,00:06:00,"222,85","385,99","50,78","9701,41","0,86","5828,27","11317,51","59,84","0,05","4768062,27","4768,06"
09/08/2025,00:09:00,"222,77","385,85","46,58","9000,97","0,87","5161,36","10375,80","59,99","0,05","4768512,31","4768,51"
09/08/2025,00:12:00,"223,72","387,49","45,29","8548,04","0,84","5441,93","10133,30","59,87","0,05","4768939,72","4768,94"
09/08/2025,00:15:00,"224,29","388,49","44,02","8187,92","0,83","5515,89","9872,54","59,77","0,05","4769349,11","4769,35"
09/08/2025,00:18:00,"223,69","387,45","31,63","5903,63","0,83","3899,39","7075,17","60,05","0,05","4769644,29","4769,64"
09/08/2025,00:21:00,"222,31","385,06","47,77","9102,28","0,86","5469,84","10619,35","60,03","0,05","4770099,41","4770,10"
09/08/2025,00:24:00,"221,83","384,22","58,31","10820,85","0,84","7085,91","12934,48","60,04","0,05","4770640,45","4770,64"
09/08/2025,00:27:00,"223,21","386,61","37,42","7066,75","0,85","4451,54","8351,95","59,99","0,05","4770993,79","4770,99"
09/08/2025,00:30:00,"223,86","387,73","41,53","7998,04","0,86","4739,47","9296,84","59,99","0,05","4771393,69","4771,39"
09/08/2025,00:33:00,"224,03","388,03","44,30","8356,64","0,84","5354,83","9925,10","60,14","0,05","4771811,52","4771,81"
09/08/2025,00:36:00,"222,63","385,61","36,01","6859,39","0,86","4150,69","8017,45","59,96","0,05","4772154,49","4772,15"
09/08/2025,00:39:00,"222,01","384,54","43,03","8163,81","0,85","4961,06","9553,01","60,01","0,05","4772562,68","4772,56"
09/08/2025,00:42:00,"222,33","385,09","41,75","8092,57","0,87","4547,57","9282,79","59,96","0,05","4772967,31","4772,97"
09/08/2025,00:45:00,"224,24","388,40","32,76","6283,14","0,86","3808,50","7347,28","60,26","0,05","4773281,47","4773,28"
09/08/2025,00:48:00,"222,05","384,60","51,79","9760,15","0,85","6082,67","11500,41","60,05","0,05","4773769,47","4773,77"
09/08/2025,00:51:00,"221,51","383,67","47,33","8891,07","0,85","5554,30","10483,39","59,91","0,05","4774214,03","4774,21"
09/08/2025,00:54:00,"221,06","382,88","34,66","6456,63","0,84","4124,64","7661,63","59,94","0,05","4774536,86","4774,54"
09/08/2025,00:57:00,"223,47","387,06","41,40","7611,84","0,82","5260,00","9252,45","59,81","0,05","4774917,45","4774,92"
09/08/2025,01:00:00,"222,35","385,13","43,33","8182,17","0,85","5088,70","9635,50","60,09","0,05","4775326,56","4775,33"
09/08/2025,01:03:00,"222,48","385,35","43,14","8238,92","0,86","4924,33","9598,38","59,94","0,05","4775738,51","4775,74"
09/08/2025,01:06:00,"224,26","388,43","44,69","8451,92","0,84","5384,94","10021,60","60,04","0,05","4776161,10","4776,16"
09/08/2025,01:09:00,"224,57","388,96","42,53","8153,76","0,85","4972,32","9550,28","59,92","0,05","4776568,79","4776,57"
09/08/2025,01:12:00,"222,00","384,52","43,50","8278,94","0,86","4971,91","9657,16","60,00","0,05","4776982,74","4776,98"
09/08/2025,01:15:00,"223,20","386,59","49,56","9163,92","0,83","6195,71","11061,84","59,98","0,05","4777440,93","4777,44"
09/08/2025,01:18:00,"223,31","386,78","50,12","9517,39","0,85","5891,34","11193,23","60,08","0,05","4777916,80","4777,92"
09/08/2025,01:21:00,"224,06","388,09","43,41","8264,86","0,85","5126,86","9725,87","60,06","0,05","4778330,05","4778,33"
09/08/2025,01:24:00,"221,24","383,20","47,52","8834,29","0,84","5698,19","10512,56","59,98","0,05","4778771,76","4778,77"
09/08/2025,01:27:00,"223,30","386,77","41,25","7675,38","0,83","5093,23","9211,54","59,90","0,05","4779155,53","4779,16"
09/08/2025,01:30:00,"222,08","384,65","41,46","8033,37","0,87","4500,31","9208,03","59,88","0,05","4779557,20","4779,56"
09/08/2025,01:33:00,"221,11","382,98","33,64","6308,64","0,85","3939,65","7437,73","60,17","0,05","4779872,63","4779,87"
09/08/2025,01:36:00,"223,62","387,32","42,39","8078,91","0,85","4959,17","9479,57","59,91","0,05","4780276,58","4780,28"
09/08/2025,01:39:00,"221,60","383,82","45,14","8589,37","0,86","5125,72","10002,51","59,81","0,05","4780706,04","4780,71"
09/08/2025,01:42:00,"221,63","383,87","33,73","6501,04","0,87","3688,39","7474,47","60,32","0,05","4781031,10","4781,03"
09/08/2025,01:45:00,"220,87","382,56","39,50","7478,33","0,86","4492,69","8724,09","60,04","0,05","4781405,01","4781,41"
09/08/2025,01:48:00,"222,75","385,82","48,65","9191,10","0,85","5742,23","10837,42","60,13","0,05","4781864,57","4781,86"
09/08/2025,01:51:00,"223,34","386,84","46,38","8707,97","0,84","5611,47","10359,41","60,07","0,05","4782299,97","4782,30"
09/08/2025,01:54:00,"223,41","386,97","44,45","8369,91","0,84","5344,24","9930,57","60,14","0,05","4782718,46","4782,72"
09/08/2025,01:57:00,"222,60","385,55","41,90","7951,02","0,85","4875,02","9326,56","59,82","0,05","4783116,01","4783,12"
09/08/2025,02:00:00,"224,01","388,00","52,01","9932,81","0,85","6090,40","11651,34","60,03","0,05","4783612,65","4783,61"
09/08/2025,02:03:00,"222,26","384,97","33,07","6341,06","0,86","3714,89","7349,11","60,02","0,05","4783929,71","4783,93"
09/08/2025,02:06:00,"224,43","388,72","44,81","8736,22","0,87","4979,33","10055,61","59,91","0,05","4784366,52","4784,37"
09/08/2025,02:09:00,"222,36","385,14","42,74","8087,23","0,85","4992,28","9504,01","59,90","0,05","4784770,88","4784,77"
09/08/2025,02:12:00,"222,38","385,17","39,84","7524,35","0,85","4676,85","8859,39","60,02","0,05","4785147,10","4785,15"
09/08/2025,02:15:00,"223,08","386,39","40,54","7623,75","0,84","4864,30","9043,39","60,06","0,05","4785528,28","4785,53"
09/08/2025,02:18:00,"222,18","384,82","50,82","9490,43","0,84","6118,91","11292,00","59,91","0,05","4786002,81","4786,00"
09/08/2025,02:21:00,"223,39","386,93","49,57","9505,03","0,86","5681,93","11073,84","60,06","0,05","4786478,06","4786,48"
09/08/2025,02:24:00,"221,79","384,14","44,47","8191,43","0,83","5491,53","9861,86","59,89","0,05","4786887,63","4786,89"
09/08/2025,02:27:00,"221,21","383,14","47,13","8864,88","0,85","5488,81","10426,56","60,06","0,05","4787330,87","4787,33"
09/08/2025,02:30:00,"222,12","384,73","41,97","7973,67","0,86","4830,89","9322,92","59,95","0,05","4787729,56","4787,73"
09/08/2025,02:33:00,"224,64","389,09","46,50","8986,95","0,86","5324,13","10445,65","59,94","0,05","4788178,90","4788,18"
09/08/2025,02:36:00,"224,28","388,46","47,35","8896,54","0,84","5798,64","10619,45","60,05","0,05","4788623,73","4788,62"
09/08/2025,02:39:00,"220,93","382,66","40,93","7832,54","0,87","4519,88","9043,12","59,97","0,05","4789015,36","4789,02"
09/08/2025,02:42:00,"221,91","384,37","45,43","8616,38","0,85","5232,86","10080,91","59,99","0,05","4789446,18","4789,45"
09/08/2025,02:45:00,"223,25","386,68","46,75","8667,17","0,83","5813,90","10436,54","59,97","0,05","4789879,54","4789,88"
09/08/2025,02:48:00,"223,89","387,79","59,92","11051,31","0,82","7603,71","13414,46","59,92","0,05","4790432,10","4790,43"
09/08/2025,02:51:00,"222,59","385,54","40,23","7428,93","0,83","5001,67","8955,77","60,04","0,05","4790803,55","4790,80"
09/08/2025,02:54:00,"222,80","385,90","50,71","9465,60","0,84","6167,36","11297,52","60,13","0,05","4791276,83","4791,28"
09/08/2025,02:57:00,"221,45","383,56","50,45","9566,06","0,86","5771,48","11172,26","59,94","0,05","4791755,13","4791,76"
09/08/2025,03:00:00,"221,78","384,13","38,34","7326,28","0,86","4314,75","8502,44","59,91","0,05","4792121,44","4792,12"
09/08/2025,03:03:00,"221,77","384,12","46,93","8658,66","0,83","5773,71","10407,12","59,94","0,05","4792554,38","4792,55"
09/08/2025,03:06:00,"222,73","385,79","39,43","7288,55","0,83","4899,33","8782,17","60,09","0,05","4792918,80","4792,92"
09/08/2025,03:09:00,"222,85","385,99","47,10","8636,29","0,82","5967,30","10497,34","59,85","0,05","4793350,62","4793,35"
09/08/2025,03:12:00,"221,63","383,87","43,21","8461,99","0,88","4485,65","9577,38","59,86","0,05","4793773,72","4793,77"
09/08/2025,03:15:00,"222,45","385,30","49,74","9642,17","0,87","5427,42","11064,73","60,02","0,05","4794255,83","4794,26"
09/08/2025,03:18:00,"220,81","382,46","35,29","6607,04","0,85","4133,28","7793,40","60,06","0,05","4794586,18","4794,59"
09/08/2025,03:21:00,"223,87","387,76","46,72","9002,79","0,86","5322,69","10458,55","59,94","0,05","4795036,32","4795,04"
09/08/2025,03:24:00,"223,08","386,39","48,71","9115,56","0,84","5916,51","10867,32","59,73","0,05","4795492,10","4795,49"
09/08/2025,03:27:00,"223,04","386,32","44,36","8552,39","0,86","4975,77","9894,52","60,03","0,05","4795919,72","4795,92"
09/08/2025,03:30:00,"221,92","384,37","47,37","8996,24","0,86","5439,62","10512,94","59,82","0,05","4796369,53","4796,37"
09/08/2025,03:33:00,"222,91","386,08","40,09","7541,00","0,84","4793,31","8935,46","59,99","0,05","4796746,58","4796,75"
09/08/2025,03:36:00,"222,82","385,94","35,83","6920,70","0,87","3979,22","7983,12","59,91","0,05","4797092,61","4797,09"
09/08/2025,03:39:00,"222,89","386,05","51,86","9711,48","0,84","6268,13","11558,65","59,92","0,05","4797578,19","4797,58"
09/08/2025,03:42:00,"221,50","383,64","45,31","8479,67","0,84","5369,91","10036,97","59,94","0,05","4798002,17","4798,00"
09/08/2025,03:45:00,"221,80","384,16","41,98","7935,05","0,85","4871,44","9311,07","59,95","0,05","4798398,92","4798,40"
09/08/2025,03:48:00,"223,35","386,86","33,15","6516,26","0,88","3513,53","7403,14","59,92","0,05","4798724,74","4798,72"
09/08/2025,03:51:00,"221,63","383,87","41,18","7659,81","0,84","4961,62","9126,35","60,11","0,05","4799107,73","4799,11"
09/08/2025,03:54:00,"223,30","386,77","49,06","9227,60","0,84","5906,44","10956,03","60,05","0,05","4799569,11","4799,57"
09/08/2025,03:57:00,"223,42","386,97","46,69","8860,44","0,85","5506,37","10432,04","60,18","0,05","4800012,13","4800,01"
09/08/2025,04:00:00,"221,55","383,74","33,08","6271,34","0,86","3792,33","7328,82","60,13","0,05","4800325,70","4800,33"
09/08/2025,04:03:00,"222,55","385,46","42,10","7860,05","0,84","5097,56","9368,32","60,17","0,05","4800718,70","4800,72"
09/08/2025,04:06:00,"222,95","386,16","37,70","7343,36","0,87","4091,17","8406,11","59,96","0,05","4801085,87","4801,09"
09/08/2025,04:09:00,"221,62","383,86","52,80","9759,31","0,83","6458,09","11702,61","60,12","0,05","4801573,83","4801,57"
09/08/2025,04:12:00,"222,55","385,48","43,93","8124,77","0,83","5437,22","9776,26","60,19","0,05","4801980,07","4801,98"
09/08/2025,04:15:00,"220,90","382,60","44,38","8344,97","0,85","5144,57","9803,32","60,13","0,05","4802397,32","4802,40"
09/08/2025,04:18:00,"221,41","383,49","46,99","8811,47","0,85","5530,42","10403,25","60,01","0,05","4802837,89","4802,84"
09/08/2025,04:21:00,"223,55","387,20","34,74","6577,03","0,85","4128,18","7765,25","60,11","0,05","4803166,74","4803,17"
09/08/2025,04:24:00,"224,32","388,53","43,76","8431,67","0,86","5027,15","9816,59","60,38","0,05","4803588,33","4803,59"
09/08/2025,04:27:00,"222,67","385,68","41,99","8054,96","0,86","4748,98","9350,68","59,97","0,05","4803991,07","4803,99"
09/08/2025,04:30:00,"222,38","385,17","46,28","8789,05","0,85","5356,55","10292,71","59,94","0,05","4804430,53","4804,43"
09/08/2025,04:33:00,"222,81","385,92","43,53","8488,38","0,88","4694,18","9699,89","59,97","0,05","4804854,95","4804,85"
09/08/2025,04:36:00,"220,89","382,60","51,72","9869,08","0,86","5757,40","11425,69","59,95","0,05","4805348,40","4805,35"
09/08/2025,04:39:00,"224,47","388,79","42,86","8249,95","0,86","4950,87","9621,47","59,89","0,05","4805760,90","4805,76"
09/08/2025,04:42:00,"223,03","386,29","41,19","7702,20","0,84","5008,48","9187,42","59,92","0,05","4806146,01","4806,15"
09/08/2025,04:45:00,"221,25","383,21","43,06","7977,94","0,84","5205,81","9526,17","59,99","0,05","4806544,90","4806,54"
09/08/2025,04:48:00,"222,12","384,72","37,61","7151,16","0,86","4317,66","8353,52","60,21","0,05","4806902,46","4806,90"
09/08/2025,04:51:00,"221,75","384,09","46,97","9132,76","0,88","5007,27","10415,37","60,00","0,05","4807359,10","4807,36"
09/08/2025,04:54:00,"220,59","382,07","43,61","8014,36","0,83","5320,46","9619,63","60,04","0,05","4807759,82","4807,76"
09/08/2025,04:57:00,"224,02","388,02","44,33","8461,19","0,85","5200,48","9931,61","59,86","0,05","4808182,88","4808,18"
09/08/2025,05:00:00,"223,13","386,48","48,41","9182,33","0,85","5690,63","10802,70","59,93","0,05","4808641,99","4808,64"
09/08/2025,05:03:00,"223,93","387,86","48,04","8953,88","0,83","5961,95","10757,17","59,95","0,05","4809089,69","4809,09"
09/08/2025,05:06:00,"224,47","388,80","47,49","9133,36","0,86","5496,78","10659,87","59,92","0,05","4809546,36","4809,55"
09/08/2025,05:09:00,"221,46","383,57","56,60","10466,46","0,84","6895,42","12533,70","59,95","0,05","4810069,68","4810,07"
09/08/2025,05:12:00,"222,06","384,62","41,26","7787,31","0,85","4826,04","9161,49","59,96","0,05","4810459,04","4810,46"
09/08/2025,05:15:00,"221,25","383,21","39,35","7402,14","0,85","4582,41","8705,75","60,05","0,05","4810829,15","4810,83"
09/08/2025,05:18:00,"224,50","388,84","36,65","6802,76","0,83","4626,67","8227,01","59,93","0,05","4811169,29","4811,17"
09/08/2025,05:21:00,"223,92","387,84","46,31","8983,21","0,87","5178,03","10368,70","60,14","0,05","4811618,45","4811,62"
09/08/2025,05:24:00,"221,39","383,45","47,10","8844,96","0,85","5522,62","10427,50","60,06","0,05","4812060,70","4812,06"
09/08/2025,05:27:00,"221,96","384,44","37,54","6935,98","0,83","4615,51","8331,32","59,94","0,05","4812407,50","4812,41"
09/08/2025,05:30:00,"222,01","384,54","33,18","6218,92","0,84","3947,84","7366,17","60,10","0,05","4812718,44","4812,72"
09/08/2025,05:33:00,"222,97","386,20","39,82","7635,52","0,86","4530,65","8878,51","59,87","0,05","4813100,22","4813,10"
09/08/2025,05:36:00,"223,69","387,44","49,85","9551,00","0,86","5753,44","11150,06","60,07","0,05","4813577,77","4813,58"
09/08/2025,05:39:00,"223,44","387,01","41,79","7964,29","0,85","4873,28","9336,96","59,95","0,05","4813975,98","4813,98"
09/08/2025,05:42:00,"222,79","385,88","51,35","9672,32","0,85","6110,77","11440,95","60,04","0,05","4814459,60","4814,46"
09/08/2025,05:45:00,"222,94","386,15","45,83","8686,76","0,85","5380,96","10218,34","60,08","0,05","4814893,94","4814,89"
09/08/2025,05:48:00,"223,39","386,92","44,37","8362,93","0,84","5320,36","9911,85","59,96","0,05","4815312,08","4815,31"
09/08/2025,05:51:00,"223,51","387,12","46,14","8690,82","0,84","5551,39","10312,54","59,84","0,05","4815746,63","4815,75"
09/08/2025,05:54:00,"223,77","387,58","36,55","6992,89","0,86","4241,17","8178,51","59,94","0,05","4816096,27","4816,10"
09/08/2025,05:57:00,"221,94","384,42","47,26","8807,00","0,84","5696,14","10488,53","60,14","0,05","4816536,62","4816,54"
09/08/2025,06:00:00,"221,24","383,21","37,26","7188,69","0,87","4035,63","8244,00","60,06","0,05","4816896,05","4816,90"
09/08/2025,06:03:00,"223,09","386,40","36,09","6701,99","0,83","4462,53","8051,76","60,04","0,05","4817231,15","4817,23"
09/08/2025,06:06:00,"222,31","385,05","47,06","8791,42","0,84","5673,13","10462,96","60,02","0,05","4817670,73","4817,67"
09/08/2025,06:09:00,"224,48","388,81","40,34","7585,90","0,84","4946,97","9056,40","60,06","0,05","4818050,02","4818,05"
09/08/2025,06:12:00,"222,21","384,88","40,73","7834,50","0,87","4529,93","9049,85","60,04","0,05","4818441,75","4818,44"
09/08/2025,06:15:00,"223,72","387,49","56,90","10611,54","0,83","7031,51","12729,76","59,97","0,05","4818972,32","4818,97"
09/08/2025,06:18:00,"223,29","386,75","51,29","9938,71","0,87","5690,73","11452,61","60,00","0,05","4819469,26","4819,47"
09/08/2025,06:21:00,"223,36","386,87","45,19","8683,19","0,86","5148,16","10094,62","60,02","0,05","4819903,42","4819,90"
09/08/2025,06:24:00,"222,92","386,10","45,16","8309,80","0,83","5683,19","10067,34","60,09","0,05","4820318,91","4820,32"
09/08/2025,06:27:00,"224,26","388,42","52,68","10082,64","0,85","6155,91","11813,33","60,06","0,05","4820823,04","4820,82"
09/08/2025,06:30:00,"221,53","383,70","51,21","9824,74","0,87","5672,66","11344,81","59,99","0,05","4821314,28","4821,31"
09/08/2025,06:33:00,"223,19","386,57","35,75","6823,12","0,86","4137,22","7979,45","59,97","0,05","4821655,43","4821,66"
09/08/2025,06:36:00,"222,54","385,46","41,67","7680,84","0,83","5197,16","9273,92","60,04","0,05","4822039,47","4822,04"
09/08/2025,06:39:00,"221,96","384,44","50,90","9355,11","0,83","6335,50","11298,53","60,04","0,05","4822507,23","4822,51"
09/08/2025,06:42:00,"223,12","386,46","50,05","9525,99","0,85","5828,52","11167,64","60,09","0,05","4822983,53","4822,98"
09/08/2025,06:45:00,"222,46","385,31","45,13","8780,26","0,87","4866,00","10038,48","60,07","0,05","4823422,54","4823,42"
09/08/2025,06:48:00,"222,27","384,99","40,95","7693,13","0,85","4863,14","9101,34","60,12","0,05","4823807,20","4823,81"
09/08/2025,06:51:00,"223,68","387,43","42,21","8252,66","0,87","4587,70","9442,10","59,99","0,05","4824219,83","4824,22"
09/08/2025,06:54:00,"221,47","383,59","42,56","7975,12","0,85","5025,33","9426,37","60,09","0,05","4824618,59","4824,62"
09/08/2025,06:57:00,"224,15","388,24","51,98","9543,83","0,82","6685,38","11652,43","60,01","0,05","4825095,78","4825,10"
09/08/2025,07:00:00,"222,63","385,61","40,28","7735,19","0,86","4538,38","8968,28","60,11","0,05","4825482,54","4825,48"
09/08/2025,07:03:00,"222,14","384,76","54,16","10211,10","0,85","6363,09","12031,44","60,08","0,05","4825993,09","4825,99"
09/08/2025,07:06:00,"223,79","387,61","51,04","9748,33","0,85","5954,46","11423,03","60,07","0,05","4826480,51","4826,48"
09/08/2025,07:09:00,"221,44","383,55","55,49","10286,73","0,84","6719,10","12286,71","59,98","0,05","4826994,85","4826,99"
09/08/2025,07:12:00,"224,02","388,01","54,15","10101,45","0,83","6714,58","12129,51","59,92","0,05","4827499,92","4827,50"
09/08/2025,07:15:00,"222,17","384,80","44,49","8325,16","0,84","5329,81","9885,10","59,87","0,05","4827916,18","4827,92"
09/08/2025,07:18:00,"221,88","384,30","37,35","7037,21","0,85","4376,87","8287,30","60,03","0,05","4828268,04","4828,27"
09/08/2025,07:21:00,"222,54","385,45","44,04","8504,72","0,87","4872,23","9801,47","60,03","0,05","4828693,27","4828,69"
09/08/2025,07:24:00,"221,55","383,73","37,48","7035,22","0,85","4410,90","8303,63","60,09","0,05","4829045,03","4829,05"
09/08/2025,07:27:00,"220,84","382,51","40,63","7499,55","0,84","4925,54","8972,41","59,92","0,05","4829420,01","4829,42"
09/08/2025,07:30:00,"222,27","384,98","51,40","9500,03","0,83","6347,70","11425,58","60,01","0,05","4829895,01","4829,90"
09/08/2025,07:33:00,"222,17","384,81","47,70","9114,84","0,86","5407,40","10598,12","60,14","0,05","4830350,76","4830,35"
09/08/2025,07:36:00,"222,99","386,22","41,25","7849,22","0,85","4795,77","9198,35","59,84","0,05","4830743,22","4830,74"
09/08/2025,07:39:00,"222,41","385,22","35,08","6708,19","0,86","3984,73","7802,42","59,92","0,05","4831078,63","4831,08"
09/08/2025,07:42:00,"221,98","384,48","54,71","10161,72","0,84","6651,60","12145,14","60,12","0,05","4831586,71","4831,59"
09/08/2025,07:45:00,"224,30","388,50","47,87","9076,01","0,85","5735,49","10736,38","59,99","0,05","4832040,51","4832,04"
09/08/2025,07:48:00,"224,46","388,78","42,41","8093,81","0,85","5009,28","9518,54","59,90","0,05","4832445,20","4832,45"
09/08/2025,07:51:00,"221,29","383,28","34,42","6641,60","0,87","3730,42","7617,54","59,97","0,05","4832777,28","4832,78"
09/08/2025,07:54:00,"223,90","387,81","46,16","9070,51","0,88","4955,91","10336,12","60,14","0,05","4833230,81","4833,23"
09/08/2025,07:57:00,"220,44","381,82","48,25","8877,20","0,83","5860,05","10636,95","60,01","0,05","4833674,67","4833,67"
09/08/2025,08:00:00,"222,83","385,95","85,83","17019,48","0,89","8722,92","19124,64","59,98","0,05","4834525,64","4834,53"
09/08/2025,08:03:00,"224,88","389,51","63,69","12843,37","0,90","6341,33","14323,57","60,01","0,05","4835167,81","4835,17"
09/08/2025,08:06:00,"223,51","387,13","88,60","17879,75","0,90","8513,29","19803,07","60,10","0,05","4836061,80","4836,06"
09/08/2025,08:09:00,"222,21","384,87","73,19","14726,10","0,91","6901,71","16263,20","60,01","0,05","4836798,10","4836,80"
09/08/2025,08:12:00,"222,52","385,42","85,67","17205,23","0,90","8209,32","19063,39","60,12","0,05","4837658,37","4837,66"
09/08/2025,08:15:00,"222,73","385,78","70,77","14137,74","0,90","6972,47","15763,60","60,06","0,05","4838365,25","4838,37"
09/08/2025,08:18:00,"223,81","387,65","82,68","16130,25","0,87","9068,32","18504,58","59,95","0,05","4839171,76","4839,17"
09/08/2025,08:21:00,"222,31","385,06","76,81","15071,45","0,88","8025,07","17074,84","59,99","0,05","4839925,34","4839,93"
09/08/2025,08:24:00,"221,82","384,21","96,71","19478,66","0,91","8989,09","21452,78","59,92","0,05","4840899,27","4840,90"
09/08/2025,08:27:00,"222,76","385,83","86,02","17358,17","0,91","8112,71","19160,43","60,01","0,05","4841767,18","4841,77"
09/08/2025,08:30:00,"223,92","387,85","97,12","19201,05","0,88","10213,10","21748,29","60,15","0,05","4842727,23","4842,73"
09/08/2025,08:33:00,"223,15","386,51","58,68","11944,76","0,91","5368,15","13095,58","59,94","0,05","4843324,47","4843,32"
09/08/2025,08:36:00,"224,05","388,06","104,74","21128,45","0,90","10213,26","23467,47","60,14","0,05","4844380,89","4844,38"
09/08/2025,08:39:00,"223,93","387,86","94,30","19198,40","0,91","8793,13","21116,29","60,07","0,05","4845340,81","4845,34"
09/08/2025,08:42:00,"221,97","384,47","83,92","17068,32","0,92","7463,62","18628,83","60,07","0,05","4846194,23","4846,19"
09/08/2025,08:45:00,"221,58","383,79","90,48","18008,60","0,90","8813,74","20049,73","60,02","0,05","4847094,66","4847,09"
09/08/2025,08:48:00,"222,69","385,71","78,60","16129,68","0,92","6797,42","17503,47","60,05","0,05","4847901,14","4847,90"
09/08/2025,08:51:00,"221,54","383,72","75,12","15433,51","0,93","6226,76","16642,28","60,01","0,05","4848672,82","4848,67"
09/08/2025,08:54:00,"223,58","387,25","94,84","19081,56","0,90","9246,60","21203,90","59,96","0,05","4849626,89","4849,63"
09/08/2025,08:57:00,"223,28","386,74","82,62","16657,59","0,90","7926,64","18447,41","59,98","0,05","4850459,77","4850,46"
09/08/2025,09:00:00,"222,35","385,13","69,28","13892,41","0,90","6654,34","15403,87","59,99","0,05","4851154,39","4851,15"
09/08/2025,09:03:00,"220,07","381,18","67,12","13499,09","0,91","5999,08","14772,08","60,02","0,05","4851829,35","4851,83"
09/08/2025,09:06:00,"222,99","386,23","69,36","14227,31","0,92","6067,86","15467,23","59,89","0,05","4852540,71","4852,54"
09/08/2025,09:09:00,"222,52","385,41","71,16","14693,33","0,93","5904,62","15835,35","60,09","0,05","4853275,38","4853,28"
09/08/2025,09:12:00,"223,58","387,25","99,07","20463,28","0,92","8476,08","22149,26","60,04","0,05","4854298,54","4854,30"
09/08/2025,09:15:00,"223,94","387,88","86,80","17606,87","0,91","8234,79","19437,43","59,90","0,05","4855178,89","4855,18"
09/08/2025,09:18:00,"223,13","386,48","70,31","14397,55","0,92","6232,35","15688,58","60,10","0,05","4855898,77","4855,90"
09/08/2025,09:21:00,"223,19","386,58","70,75","13768,41","0,87","7733,39","15791,60","60,02","0,05","4856587,19","4856,59"
09/08/2025,09:24:00,"221,80","384,17","71,61","14670,28","0,92","6087,11","15883,00","60,07","0,05","4857320,70","4857,32"
09/08/2025,09:27:00,"222,20","384,85","70,61","14435,62","0,92","6147,63","15690,14","60,03","0,05","4858042,48","4858,04"
09/08/2025,09:30:00,"220,80","382,44","75,98","14889,84","0,89","7730,12","16776,83","59,98","0,05","4858786,97","4858,79"
09/08/2025,09:33:00,"223,00","386,25","87,11","17364,27","0,89","8709,74","19426,20","60,03","0,05","4859655,19","4859,66"
