Data,Horário,Tensao_Fase_A,Tensao_De_Linha_AB,Corrente_Fase_A,Potencia_Ativa_Fase_A,fator_De_Potencia_Fase_A,Potencia_Reativa_Fase_A,Potencia_Aparente_Fase_A,Frequencia_Fase_A,Intervalos em Hora,C (Wh),C (kWh)
29/05/2025,18:15:00,"222,38","385,17","549,70","108632,83","0,89","56053,49","122241,91","59,97","0,05","10979158,33","10979,16"
29/05/2025,18:18:00,"221,22","383,17","528,90","107639,30","0,92","45868,21","117004,75","60,05","0,05","10984540,30","10984,54"
29/05/2025,18:21:00,"220,31","381,59","494,61","97417,85","0,89","48818,98","108965,73","60,19","0,05","10989411,19","10989,41"
29/05/2025,18:24:00,"221,95","384,44","499,15","97416,81","0,88","52765,61","110789,19","60,02","0,05","10994282,03","10994,28"
29/05/2025,18:27:00,"221,29","383,28","507,11","101999,04","0,91","46783,03","112216,11","59,85","0,05","10999381,99","10999,38"
29/05/2025,18:30:00,"222,69","385,71","524,52","107480,28","0,92","45733,30","116805,59","59,95","0,05","11004756,00","11004,76"
29/05/2025,18:33:00,"222,94","386,14","495,92","100659,31","0,91","45725,70","110558,30","60,14","0,05","11009788,96","11009,79"
29/05/2025,18:36:00,"224,06","388,08","556,27","109435,82","0,88","59654,35","124638,84","59,93","0,05","11015260,76","11015,26"
29/05/2025,18:39:00,"224,19","388,31","522,96","108075,35","0,92","45448,98","117242,88","60,15","0,05","11020664,52","11020,66"
29/05/2025,18:42:00,"222,09","384,67","445,36","91130,30","0,92","38451,71","98910,39","59,92","0,05","11025221,04","11025,22"
29/05/2025,18:45:00,"222,43","385,27","507,63","103682,68","0,92","44715,00","112913,81","59,84","0,05","11030405,17","11030,41"
29/05/2025,18:48:00,"223,55","387,20","459,69","92928,73","0,90","43868,62","102762,86","60,01","0,05","11035051,61","11035,05"
29/05/2025,18:51:00,"219,85","380,78","489,81","99901,37","0,93","40189,74","107682,40","60,16","0,05","11040046,68","11040,05"
29/05/2025,18:54:00,"223,31","386,78","431,12","88003,23","0,91","39030,76","96270,29","60,05","0,05","11044446,84","11044,45"
29/05/2025,18:57:00,"223,38","386,91","520,83","102186,05","0,88","55624,74","116344,75","60,11","0,05","11049556,14","11049,56"
29/05/2025,19:00:00,"223,21","386,62","497,04","102487,53","0,92","42489,90","110946,32","59,95","0,05","11054680,52","11054,68"
29/05/2025,19:03:00,"222,22","384,89","557,40","108518,51","0,88","59715,23","123863,53","60,06","0,05","11060106,44","11060,11"
29/05/2025,19:06:00,"222,64","385,62","453,69","90257,79","0,89","45342,72","101007,08","59,98","0,05","11064619,33","11064,62"
29/05/2025,19:09:00,"222,33","385,09","477,10","97881,43","0,92","40877,41","106074,20","59,91","0,05","11069513,40","11069,51"
29/05/2025,19:12:00,"222,35","385,12","539,27","110029,13","0,92","47655,10","119905,87","59,81","0,05","11075014,86","11075,01"
29/05/2025,19:15:00,"221,52","383,68","487,53","97030,94","0,90","47413,42","107995,54","60,06","0,05","11079866,41","11079,87"
29/05/2025,19:18:00,"224,05","388,06","489,27","96476,69","0,88","52041,81","109617,98","59,73","0,05","11084690,24","11084,69"
29/05/2025,19:21:00,"223,27","386,72","488,25","95890,74","0,88","51854,18","109013,25","60,09","0,05","11089484,78","11089,48"
29/05/2025,19:24:00,"223,01","386,27","481,71","95176,60","0,89","49822,58","107428,47","60,00","0,05","11094243,61","11094,24"
29/05/2025,19:27:00,"222,72","385,77","497,35","100848,44","0,91","45824,69","110771,43","59,77","0,05","11099286,03","11099,29"
29/05/2025,19:30:00,"222,42","385,24","479,21","96422,64","0,90","45418,94","106584,26","59,95","0,05","11104107,16","11104,11"
29/05/2025,19:33:00,"222,74","385,80","543,56","106613,34","0,88","57379,07","121073,37","60,11","0,05","11109437,83","11109,44"
29/05/2025,19:36:00,"221,89","384,33","516,49","102525,27","0,89","51212,53","114604,34","60,17","0,05","11114564,09","11114,56"
29/05/2025,19:39:00,"222,22","384,90","512,62","103365,75","0,91","47879,08","113916,13","59,91","0,05","11119732,38","11119,73"
29/05/2025,19:42:00,"224,78","389,33","544,41","107963,91","0,88","57611,17","122373,42","59,83","0,05","11125130,58","11125,13"
29/05/2025,19:45:00,"222,63","385,60","521,31","104846,49","0,90","49768,45","116058,97","60,00","0,05","11130372,90","11130,37"
29/05/2025,19:48:00,"221,79","384,16","504,02","99253,02","0,89","51433,67","111788,12","60,06","0,05","11135335,55","11135,34"
29/05/2025,19:51:00,"222,36","385,14","479,81","95068,81","0,89","48421,83","106689,98","60,07","0,05","11140088,99","11140,09"
29/05/2025,19:54:00,"221,16","383,06","519,27","102192,84","0,89","52398,25","114843,17","60,02","0,05","11145198,63","11145,20"
29/05/2025,19:57:00,"220,67","382,21","448,88","90539,83","0,91","40175,70","99053,26","60,19","0,05","11149725,63","11149,73"
29/05/2025,20:00:00,"221,04","382,86","484,98","98107,50","0,92","43209,21","107201,30","59,97","0,05","11154631,00","11154,63"
29/05/2025,20:03:00,"222,08","384,66","490,57","97039,39","0,89","49526,66","108947,39","59,89","0,05","11159482,97","11159,48"
29/05/2025,20:06:00,"222,68","385,69","560,22","110258,93","0,88","58357,64","124750,33","59,88","0,05","11164995,92","11165,00"
29/05/2025,20:09:00,"222,44","385,28","453,38","89667,93","0,89","46157,35","100850,57","60,15","0,05","11169479,31","11169,48"
29/05/2025,20:12:00,"223,15","386,50","540,56","105388,83","0,87","58679,37","120623,68","60,08","0,05","11174748,75","11174,75"
29/05/2025,20:15:00,"220,97","382,73","551,98","109528,99","0,90","53666,06","121969,85","59,95","0,05","11180225,20","11180,23"
29/05/2025,20:18:00,"223,04","386,31","520,90","105555,95","0,91","48531,78","116178,27","59,80","0,05","11185503,00","11185,50"
29/05/2025,20:21:00,"221,72","384,02","522,61","104344,42","0,90","50382,10","115871,11","60,08","0,05","11190720,22","11190,72"
29/05/2025,20:24:00,"221,19","383,11","463,48","92976,81","0,91","43189,02","102518,18","60,16","0,05","11195369,06","11195,37"
29/05/2025,20:27:00,"221,29","383,29","550,10","106521,14","0,88","58923,98","121732,45","59,99","0,05","11200695,12","11200,70"
29/05/2025,20:30:00,"223,51","387,13","532,30","104427,96","0,88","57005,21","118973,92","60,16","0,05","11205916,52","11205,92"
29/05/2025,20:33:00,"223,31","386,78","530,40","105341,33","0,89","54148,57","118443,50","60,02","0,05","11211183,58","11211,18"
29/05/2025,20:36:00,"223,39","386,92","495,73","99992,58","0,90","47592,71","110741,06","60,06","0,05","11216183,21","11216,18"
29/05/2025,20:39:00,"223,85","387,72","504,14","101427,15","0,90","49473,38","112849,82","59,89","0,05","11221254,57","11221,25"
29/05/2025,20:42:00,"222,59","385,54","533,99","109789,55","0,92","45543,30","118861,00","60,15","0,05","11226744,05","11226,74"
29/05/2025,20:45:00,"223,45","387,02","493,39","100535,22","0,91","45246,99","110248,00","60,01","0,05","11231770,81","11231,77"
29/05/2025,20:48:00,"223,24","386,66","448,71","89321,94","0,89","45339,15","100170,09","59,66","0,05","11236236,91","11236,24"
29/05/2025,20:51:00,"224,32","388,54","523,55","101718,93","0,87","58704,68","117443,52","60,16","0,05","11241322,85","11241,32"
29/05/2025,20:54:00,"223,47","387,06","478,05","96762,27","0,91","45271,34","106828,98","60,02","0,05","11246160,97","11246,16"
29/05/2025,20:57:00,"220,34","381,64","501,40","98701,46","0,89","49634,24","110478,67","59,83","0,05","11251096,04","11251,10"
29/05/2025,21:00:00,"222,80","385,90","281,27","54312,38","0,87","31259,36","62665,64","59,88","0,05","11253811,66","11253,81"
29/05/2025,21:03:00,"222,98","386,21","248,00","47911,48","0,87","27612,09","55298,62","60,21","0,05","11256207,23","11256,21"
29/05/2025,21:06:00,"223,48","387,07","266,96","50753,32","0,85","31357,77","59659,11","59,88","0,05","11258744,90","11258,74"
29/05/2025,21:09:00,"222,25","384,96","296,51","56176,05","0,85","34455,46","65900,89","59,90","0,05","11261553,70","11261,55"
29/05/2025,21:12:00,"223,38","386,90","254,30","48088,44","0,85","30239,27","56805,91","59,84","0,05","11263958,12","11263,96"
29/05/2025,21:15:00,"223,52","387,15","288,40","53616,11","0,83","35788,29","64463,08","60,07","0,05","11266638,93","11266,64"
29/05/2025,21:18:00,"221,03","382,83","244,74","46716,59","0,86","27269,15","54092,94","60,01","0,05","11268974,76","11268,97"
29/05/2025,21:21:00,"223,77","387,59","293,97","56007,55","0,85","34504,89","65783,23","60,09","0,05","11271775,14","11271,78"
29/05/2025,21:24:00,"222,06","384,62","275,16","52604,92","0,86","31084,09","61102,36","59,97","0,05","11274405,38","11274,41"
29/05/2025,21:27:00,"221,58","383,79","282,67","52218,72","0,83","34587,67","62634,67","59,99","0,05","11277016,32","11277,02"
29/05/2025,21:30:00,"222,21","384,88","276,50","53679,50","0,87","29892,17","61441,28","59,84","0,05","11279700,29","11279,70"
29/05/2025,21:33:00,"223,55","387,19","277,61","52557,74","0,85","33000,01","62058,98","60,03","0,05","11282328,18","11282,33"
29/05/2025,21:36:00,"221,06","382,89","285,02","52847,44","0,84","34310,68","63008,53","60,14","0,05","11284970,55","11284,97"
29/05/2025,21:39:00,"224,58","388,98","271,10","52700,04","0,87","30488,52","60883,86","60,05","0,05","11287605,55","11287,61"
29/05/2025,21:42:00,"221,25","383,21","281,86","53116,72","0,85","32673,61","62361,46","59,85","0,05","11290261,39","11290,26"
29/05/2025,21:45:00,"223,22","386,64","288,39","54729,14","0,85","33895,94","64375,56","59,94","0,05","11292997,85","11293,00"
29/05/2025,21:48:00,"221,07","382,91","287,88","53976,44","0,85","33718,92","63642,92","60,21","0,05","11295696,67","11295,70"
29/05/2025,21:51:00,"220,43","381,80","251,48","46760,31","0,84","29770,85","55433,12","59,95","0,05","11298034,68","11298,03"
29/05/2025,21:54:00,"222,23","384,92","279,43","53302,69","0,86","31862,17","62099,72","59,96","0,05","11300699,82","11300,70"
29/05/2025,21:57:00,"222,33","385,10","267,20","51989,47","0,88","28748,92","59408,80","60,03","0,05","11303299,29","11303,30"
29/05/2025,22:00:00,"220,74","382,34","257,19","49135,34","0,87","28439,61","56772,29","60,03","0,05","11305756,06","11305,76"
29/05/2025,22:03:00,"222,85","385,99","253,67","47279,55","0,84","30991,06","56531,42","59,88","0,05","11308120,04","11308,12"
29/05/2025,22:06:00,"222,12","384,72","264,29","50995,41","0,87","29080,67","58704,49","60,03","0,05","11310669,81","11310,67"
29/05/2025,22:09:00,"223,15","386,50","285,71","54771,15","0,86","32631,69","63755,05","60,12","0,05","11313408,36","11313,41"
29/05/2025,22:12:00,"221,95","384,43","266,95","50482,37","0,85","31019,02","59250,73","59,94","0,05","11315932,48","11315,93"
29/05/2025,22:15:00,"223,01","386,26","311,37","57372,60","0,83","39113,14","69436,68","60,13","0,05","11318801,11","11318,80"
29/05/2025,22:18:00,"224,04","388,04","239,35","47037,50","0,88","25745,62","53622,42","60,03","0,05","11321152,99","11321,15"
29/05/2025,22:21:00,"223,65","387,38","277,23","51013,69","0,82","35240,67","62002,43","60,13","0,05","11323703,67","11323,70"
29/05/2025,22:24:00,"223,34","386,84","246,29","46947,48","0,85","28666,59","55007,63","59,86","0,05","11326051,05","11326,05"
29/05/2025,22:27:00,"221,37","383,42","266,27","50006,56","0,85","31202,25","58942,65","59,84","0,05","11328551,37","11328,55"
29/05/2025,22:30:00,"222,06","384,62","252,49","48678,72","0,87","27819,95","56067,52","59,90","0,05","11330985,31","11330,99"
29/05/2025,22:33:00,"222,66","385,67","258,98","50005,76","0,87","28720,30","57666,55","60,13","0,05","11333485,60","11333,49"
29/05/2025,22:36:00,"222,45","385,30","277,90","52460,08","0,85","32703,93","61819,14","60,05","0,05","11336108,60","11336,11"
29/05/2025,22:39:00,"222,07","384,64","246,62","46755,56","0,85","28520,52","54767,71","60,10","0,05","11338446,38","11338,45"
29/05/2025,22:42:00,"222,32","385,08","243,55","45906,51","0,85","28711,92","54145,93","59,99","0,05","11340741,70","11340,74"
29/05/2025,22:45:00,"221,72","384,03","289,21","53527,21","0,83","35307,35","64123,09","60,10","0,05","11343418,07","11343,42"
29/05/2025,22:48:00,"222,37","385,16","289,45","53353,13","0,83","36004,59","64365,26","60,04","0,05","11346085,72","11346,09"
29/05/2025,22:51:00,"222,12","384,72","285,25","54820,34","0,87","31766,26","63359,01","59,92","0,05","11348826,74","11348,83"
29/05/2025,22:54:00,"222,82","385,94","294,71","56081,54","0,85","34162,59","65667,51","59,68","0,05","11351630,82","11351,63"
29/05/2025,22:57:00,"221,97","384,47","291,21","54156,19","0,84","35292,20","64640,80","59,88","0,05","11354338,63","11354,34"
29/05/2025,23:00:00,"223,42","386,98","240,44","46742,16","0,87","26474,84","53719,15","60,04","0,05","11356675,73","11356,68"
29/05/2025,23:03:00,"222,78","385,87","250,02","47643,98","0,86","28853,80","55700,00","59,99","0,05","11359057,93","11359,06"
29/05/2025,23:06:00,"222,07","384,64","253,57","47914,59","0,85","29581,53","56310,52","60,09","0,05","11361453,66","11361,45"
29/05/2025,23:09:00,"222,37","385,15","267,75","51142,88","0,86","30483,41","59538,49","60,00","0,05","11364010,81","11364,01"
29/05/2025,23:12:00,"221,96","384,44","259,95","47858,54","0,83","32227,34","57697,85","60,12","0,05","11366403,73","11366,40"
29/05/2025,23:15:00,"222,93","386,13","269,48","51896,00","0,86","30264,68","60076,16","60,06","0,05","11368998,53","11369,00"
29/05/2025,23:18:00,"221,85","384,26","241,84","46725,73","0,87","26367,61","53652,07","60,09","0,05","11371334,82","11371,33"
29/05/2025,23:21:00,"224,08","388,11","249,54","46844,83","0,84","30533,03","55916,94","60,16","0,05","11373677,06","11373,68"
29/05/2025,23:24:00,"222,90","386,07","253,53","47261,27","0,84","30981,45","56510,86","60,01","0,05","11376040,12","11376,04"
29/05/2025,23:27:00,"222,43","385,25","289,29","54857,68","0,85","33631,33","64346,18","59,88","0,05","11378783,01","11378,78"
29/05/2025,23:30:00,"222,00","384,51","257,43","49205,79","0,86","29064,10","57148,33","60,06","0,05","11381243,30","11381,24"
29/05/2025,23:33:00,"223,21","386,61","285,02","53488,29","0,84","34447,31","63620,86","60,03","0,05","11383917,71","11383,92"
29/05/2025,23:36:00,"220,88","382,58","280,41","53389,12","0,86","31397,37","61937,01","59,73","0,05","11386587,17","11386,59"
29/05/2025,23:39:00,"221,39","383,47","276,70","51246,59","0,84","33563,82","61259,64","59,84","0,05","11389149,50","11389,15"
29/05/2025,23:42:00,"221,85","384,25","260,79","51016,13","0,88","27284,94","57854,24","59,92","0,05","11391700,30","11391,70"
29/05/2025,23:45:00,"222,13","384,73","260,16","47894,04","0,83","32335,67","57787,84","60,07","0,05","11394095,01","11394,10"
29/05/2025,23:48:00,"223,90","387,81","255,59","47640,81","0,83","31707,68","57227,82","60,16","0,05","11396477,05","11396,48"
29/05/2025,23:51:00,"223,08","386,39","271,31","51413,73","0,85","31935,31","60524,67","60,14","0,05","11399047,73","11399,05"
29/05/2025,23:54:00,"222,62","385,60","253,42","48804,84","0,87","28303,39","56418,03","59,85","0,05","11401487,97","11401,49"
29/05/2025,23:57:00,"222,55","385,46","251,86","46536,06","0,83","31242,10","56050,63","60,12","0,05","11403814,78","11403,81"
30/05/2025,00:00:00,"221,55","383,74","257,32","50335,38","0,88","26766,39","57009,56","59,92","0,05","11406331,55","11406,33"
30/05/2025,00:03:00,"222,75","385,81","249,41","46699,15","0,84","30093,89","55555,85","60,14","0,05","11408666,50","11408,67"
30/05/2025,00:06:00,"222,96","386,18","237,75","45075,59","0,85","27895,48","53009,12","60,00","0,05","11410920,28","11410,92"
30/05/2025,00:09:00,"222,76","385,84","250,08","47804,99","0,86","28604,86","55709,56","59,99","0,05","11413310,53","11413,31"
30/05/2025,00:12:00,"222,01","384,53","298,55","55025,68","0,83","36949,06","66280,16","60,14","0,05","11416061,82","11416,06"
30/05/2025,00:15:00,"222,06","384,62","280,48","54137,79","0,87","30796,77","62284,36","60,01","0,05","11418768,71","11418,77"
30/05/2025,00:18:00,"222,96","386,18","244,88","46214,32","0,85","29073,85","54599,01","59,93","0,05","11421079,42","11421,08"
30/05/2025,00:21:00,"223,32","386,79","275,33","52967,75","0,86","31225,25","61486,57","60,05","0,05","11423727,81","11423,73"
30/05/2025,00:24:00,"223,10","386,41","264,54","52146,79","0,88","27639,67","59018,98","59,84","0,05","11426335,15","11426,34"
30/05/2025,00:27:00,"222,20","384,86","237,13","44654,06","0,85","27967,25","52689,20","60,01","0,05","11428567,85","11428,57"
30/05/2025,00:30:00,"222,20","384,86","274,91","52382,90","0,86","31423,06","61085,00","59,83","0,05","11431187,00","11431,19"
30/05/2025,00:33:00,"222,29","385,01","289,81","54219,64","0,84","34790,98","64421,90","59,96","0,05","11433897,98","11433,90"
30/05/2025,00:36:00,"222,82","385,93","263,98","50880,03","0,87","29510,38","58818,70","59,92","0,05","11436441,98","11436,44"
30/05/2025,00:39:00,"223,76","387,56","237,16","44935,32","0,85","28230,28","53067,24","59,87","0,05","11438688,75","11438,69"
30/05/2025,00:42:00,"222,27","384,99","294,36","56152,04","0,86","33583,63","65428,68","59,87","0,05","11441496,35","11441,50"
30/05/2025,00:45:00,"221,71","384,01","247,71","46763,77","0,85","28796,22","54918,78","60,02","0,05","11443834,54","11443,83"
30/05/2025,00:48:00,"221,33","383,35","282,45","51206,93","0,82","35857,87","62513,49","60,13","0,05","11446394,88","11446,39"
30/05/2025,00:51:00,"223,37","386,89","288,59","55344,62","0,86","33052,80","64463,28","59,87","0,05","11449162,12","11449,16"
30/05/2025,00:54:00,"221,91","384,36","273,31","51031,02","0,84","32777,16","60650,70","60,02","0,05","11451713,67","11451,71"
30/05/2025,00:57:00,"222,98","386,21","249,54","47241,05","0,85","29400,34","55642,58","60,06","0,05","11454075,72","11454,08"
30/05/2025,01:00:00,"222,00","384,52","252,48","46634,69","0,83","31096,57","56051,68","60,01","0,05","11456407,45","11456,41"
30/05/2025,01:03:00,"222,66","385,65","262,91","49859,33","0,85","30673,90","58539,23","60,06","0,05","11458900,42","11458,90"
30/05/2025,01:06:00,"220,23","381,45","270,89","50999,84","0,85","30953,42","59658,17","60,04","0,05","11461450,41","11461,45"
30/05/2025,01:09:00,"223,30","386,76","301,87","56775,49","0,84","36335,20","67407,00","59,95","0,05","11464289,19","11464,29"
30/05/2025,01:12:00,"222,55","385,46","254,97","49040,03","0,86","28545,98","56743,26","60,03","0,05","11466741,19","11466,74"
30/05/2025,01:15:00,"221,88","384,30","236,00","46159,95","0,88","24719,40","52362,10","59,85","0,05","11469049,19","11469,05"
30/05/2025,01:18:00,"221,90","384,33","259,20","49606,81","0,86","29105,69","57515,01","60,13","0,05","11471529,53","11471,53"
30/05/2025,01:21:00,"222,25","384,95","236,04","43837,54","0,84","28816,32","52460,56","60,08","0,05","11473721,40","11473,72"
30/05/2025,01:24:00,"221,44","383,55","241,18","44993,49","0,84","28775,49","53408,27","60,04","0,05","11475971,08","11475,97"
30/05/2025,01:27:00,"219,75","380,62","281,82","52224,20","0,84","33287,13","61930,61","60,06","0,05","11478582,29","11478,58"
30/05/2025,01:30:00,"223,83","387,68","257,93","49598,76","0,86","29548,38","57733,39","59,97","0,05","11481062,23","11481,06"
30/05/2025,01:33:00,"222,48","385,34","272,85","52286,62","0,86","30838,09","60703,20","59,93","0,05","11483676,56","11483,68"
30/05/2025,01:36:00,"222,35","385,13","260,42","49852,35","0,86","29457,26","57904,98","60,16","0,05","11486169,17","11486,17"
30/05/2025,01:39:00,"222,21","384,88","265,09","49656,79","0,84","31690,65","58907,50","59,96","0,05","11488652,01","11488,65"
30/05/2025,01:42:00,"220,05","381,13","271,77","51015,33","0,85","31203,75","59801,65","59,98","0,05","11491202,78","11491,20"
30/05/2025,01:45:00,"221,75","384,08","263,51","50961,23","0,87","28590,88","58433,60","60,19","0,05","11493750,84","11493,75"
30/05/2025,01:48:00,"222,81","385,91","272,79","52433,46","0,86","30740,17","60780,14","60,08","0,05","11496372,51","11496,37"
30/05/2025,01:51:00,"223,22","386,63","257,88","49526,39","0,86","29338,44","57563,94","59,87","0,05","11498848,83","11498,85"
30/05/2025,01:54:00,"222,03","384,57","236,13","44900,89","0,86","27065,01","52427,14","60,07","0,05","11501093,88","11501,09"
30/05/2025,01:57:00,"224,01","388,00","255,18","47298,41","0,83","32101,72","57163,45","59,91","0,05","11503458,80","11503,46"
30/05/2025,02:00:00,"223,21","386,61","235,03","44016,35","0,84","28543,66","52461,22","60,07","0,05","11505659,62","11505,66"
30/05/2025,02:03:00,"221,00","382,78","258,99","49798,02","0,87","28214,47","57235,47","59,94","0,05","11508149,52","11508,15"
30/05/2025,02:06:00,"220,64","382,15","276,44","50076,44","0,82","34819,67","60992,29","60,22","0,05","11510653,34","11510,65"
30/05/2025,02:09:00,"222,44","385,28","250,77","46566,52","0,83","30710,73","55781,62","60,06","0,05","11512981,67","11512,98"
30/05/2025,02:12:00,"221,66","383,93","297,66","54072,48","0,82","37807,87","65979,31","59,96","0,05","11515685,29","11515,69"
30/05/2025,02:15:00,"220,41","381,77","261,86","48387,50","0,84","31463,49","57717,43","59,89","0,05","11518104,66","11518,10"
30/05/2025,02:18:00,"223,45","387,03","264,13","50642,31","0,86","30311,08","59020,38","60,04","0,05","11520636,78","11520,64"
30/05/2025,02:21:00,"221,49","383,62","263,30","49715,68","0,85","30482,20","58316,49","60,09","0,05","11523122,56","11523,12"
30/05/2025,02:24:00,"221,44","383,55","266,39","51176,65","0,87","29338,09","58989,60","60,01","0,05","11525681,40","11525,68"
30/05/2025,02:27:00,"222,47","385,34","273,01","52180,52","0,86","31085,55","60738,11","59,89","0,05","11528290,42","11528,29"
30/05/2025,02:30:00,"224,39","388,65","229,88","45010,37","0,87","25194,77","51582,07","60,01","0,05","11530540,94","11530,54"
30/05/2025,02:33:00,"222,41","385,23","284,06","52455,09","0,83","35213,48","63178,53","60,09","0,05","11533163,70","11533,16"
30/05/2025,02:36:00,"222,89","386,06","255,14","48990,78","0,86","28879,00","56869,09","59,70","0,05","11535613,24","11535,61"
30/05/2025,02:39:00,"222,96","386,18","243,92","45855,36","0,84","29239,04","54384,15","59,99","0,05","11537906,00","11537,91"
30/05/2025,02:42:00,"224,56","388,95","274,11","54372,44","0,88","28856,66","61555,41","59,88","0,05","11540624,63","11540,62"
30/05/2025,02:45:00,"222,48","385,35","243,20","47110,49","0,87","26614,87","54108,68","59,94","0,05","11542980,15","11542,98"
30/05/2025,02:48:00,"221,49","383,64","245,17","46633,29","0,86","27826,38","54304,43","60,14","0,05","11545311,81","11545,31"
30/05/2025,02:51:00,"223,10","386,42","295,83","55832,48","0,85","35197,82","66001,15","59,78","0,05","11548103,44","11548,10"
30/05/2025,02:54:00,"222,62","385,59","250,20","48159,74","0,86","27983,63","55699,59","60,03","0,05","11550511,42","11550,51"
30/05/2025,02:57:00,"221,40","383,48","247,22","45702,86","0,83","30118,60","54734,64","60,09","0,05","11552796,57","11552,80"
30/05/2025,03:00:00,"222,56","385,49","271,09","51882,33","0,86","30797,72","60334,70","60,03","0,05","11555390,68","11555,39"
30/05/2025,03:03:00,"222,47","385,33","253,35","48771,82","0,87","28249,32","56362,35","60,06","0,05","11557829,28","11557,83"
30/05/2025,03:06:00,"221,78","384,13","286,12","53548,80","0,84","34045,86","63455,45","60,22","0,05","11560506,72","11560,51"
30/05/2025,03:09:00,"222,89","386,06","244,61","47379,93","0,87","26976,27","54521,35","59,89","0,05","11562875,71","11562,88"
30/05/2025,03:12:00,"222,84","385,98","251,57","47367,71","0,84","29986,83","56061,66","60,02","0,05","11565244,10","11565,24"
30/05/2025,03:15:00,"222,57","385,50","283,19","53943,59","0,86","32599,47","63028,85","60,01","0,05","11567941,28","11567,94"
30/05/2025,03:18:00,"221,74","384,06","258,96","48529,69","0,85","30691,34","57420,29","59,99","0,05","11570367,76","11570,37"
30/05/2025,03:21:00,"222,79","385,89","269,35","51364,36","0,86","31029,03","60009,15","59,96","0,05","11572935,98","11572,94"
30/05/2025,03:24:00,"221,82","384,20","275,70","52300,52","0,86","31694,73","61154,72","59,97","0,05","11575551,00","11575,55"
30/05/2025,03:27:00,"222,74","385,80","252,46","46887,13","0,83","31047,17","56234,59","59,97","0,05","11577895,36","11577,90"
30/05/2025,03:30:00,"221,70","383,99","266,13","50822,01","0,86","29970,05","59000,69","59,94","0,05","11580436,46","11580,44"
30/05/2025,03:33:00,"222,38","385,18","266,46","50936,73","0,86","30278,79","59256,69","59,88","0,05","11582983,30","11582,98"
30/05/2025,03:36:00,"220,62","382,12","241,53","45779,44","0,86","27268,35","53285,27","59,89","0,05","11585272,27","11585,27"
30/05/2025,03:39:00,"222,12","384,71","235,43","45875,69","0,88","25096,60","52291,67","59,85","0,05","11587566,05","11587,57"
30/05/2025,03:42:00,"221,75","384,09","249,02","46972,40","0,85","29036,24","55222,36","59,99","0,05","11589914,67","11589,91"
30/05/2025,03:45:00,"220,89","382,59","255,29","47819,84","0,85","29887,30","56391,38","59,77","0,05","11592305,67","11592,31"
30/05/2025,03:48:00,"223,01","386,27","301,98","57010,65","0,85","35847,36","67344,24","59,97","0,05","11595156,20","11595,16"
30/05/2025,03:51:00,"221,31","383,32","286,03","53481,90","0,84","33864,15","63301,62","60,19","0,05","11597830,29","11597,83"
30/05/2025,03:54:00,"221,44","383,55","288,93","54839,96","0,86","32957,30","63981,29","59,86","0,05","11600572,29","11600,57"
30/05/2025,03:57:00,"223,62","387,32","261,35","49454,45","0,85","31140,89","58442,26","59,97","0,05","11603045,01","11603,05"
30/05/2025,04:00:00,"223,46","387,04","261,82","50233,91","0,86","29990,87","58505,54","60,16","0,05","11605556,71","11605,56"
30/05/2025,04:03:00,"224,18","388,28","261,96","50244,69","0,86","30401,10","58726,10","60,11","0,05","11608068,94","11608,07"
30/05/2025,04:06:00,"223,34","386,83","231,94","43573,65","0,84","28013,84","51801,92","60,15","0,05","11610247,63","11610,25"
30/05/2025,04:09:00,"223,64","387,35","264,73","51460,40","0,87","29274,13","59204,29","59,98","0,05","11612820,65","11612,82"
30/05/2025,04:12:00,"222,81","385,92","286,97","55353,12","0,87","32003,22","63938,83","60,00","0,05","11615588,30","11615,59"
30/05/2025,04:15:00,"221,13","383,01","273,84","50611,70","0,84","33243,58","60553,12","59,99","0,05","11618118,89","11618,12"
30/05/2025,04:18:00,"223,89","387,79","259,22","49290,08","0,85","30640,84","58037,69","59,96","0,05","11620583,39","11620,58"
30/05/2025,04:21:00,"223,03","386,31","242,91","45881,16","0,85","28809,55","54176,29","60,06","0,05","11622877,45","11622,88"
30/05/2025,04:24:00,"222,83","385,95","286,85","53377,78","0,84","35162,12","63918,40","59,89","0,05","11625546,34","11625,55"
30/05/2025,04:27:00,"223,03","386,29","262,46","50027,52","0,85","30389,18","58534,22","59,94","0,05","11628047,72","11628,05"
30/05/2025,04:30:00,"223,73","387,52","277,21","51403,03","0,83","34701,85","62020,08","60,06","0,05","11630617,87","11630,62"
30/05/2025,04:33:00,"222,57","385,49","240,52","46946,39","0,88","25723,47","53531,86","59,96","0,05","11632965,19","11632,97"
30/05/2025,04:36:00,"222,19","384,85","272,13","51758,54","0,86","31257,25","60464,55","59,83","0,05","11635553,11","11635,55"
30/05/2025,04:39:00,"224,50","388,85","252,06","48281,15","0,85","29514,42","56587,72","59,95","0,05","11637967,17","11637,97"
30/05/2025,04:42:00,"221,90","384,34","270,86","51502,28","0,86","30983,98","60104,01","60,07","0,05","11640542,28","11640,54"
30/05/2025,04:45:00,"222,01","384,54","240,88","45628,26","0,85","27891,06","53477,56","59,83","0,05","11642823,70","11642,82"
30/05/2025,04:48:00,"224,68","389,16","241,23","44707,36","0,82","30641,52","54200,10","60,02","0,05","11645059,07","11645,06"
30/05/2025,04:51:00,"222,31","385,06","255,03","48898,29","0,86","28696,80","56696,99","60,12","0,05","11647503,98","11647,50"
