Data,Horário,Tensao_Fase_A,Tensao_De_Linha_AB,Corrente_Fase_A,Potencia_Ativa_Fase_A,fator_De_Potencia_Fase_A,Potencia_Reativa_Fase_A,Potencia_Aparente_Fase_A,Frequencia_Fase_A,Intervalos em Hora,C (Wh),C (kWh)
08/08/2025,12:06:00,"223,08","386,38","163,19","32680,33","0,90","16039,52","36404,26","60,03","0,05","4328172,75","4328,17"
08/08/2025,12:09:00,"222,86","386,00","163,50","32995,21","0,91","15461,50","36438,19","60,01","0,05","4329822,51","4329,82"
08/08/2025,12:12:00,"221,75","384,09","177,66","36209,52","0,92","15521,32","39395,95","59,85","0,05","4331632,99","4331,63"
08/08/2025,12:15:00,"220,12","381,26","168,48","33987,99","0,92","14836,80","37085,23","60,01","0,05","4333332,39","4333,33"
08/08/2025,12:18:00,"223,11","386,43","155,66","31836,14","0,92","13878,33","34729,64","60,08","0,05","4334924,19","4334,92"
08/08/2025,12:21:00,"223,52","387,14","155,63","31224,97","0,90","15331,23","34785,70","60,14","0,05","4336485,44","4336,49"
08/08/2025,12:24:00,"221,92","384,38","161,55","32042,41","0,89","16083,34","35852,33","60,06","0,05","4338087,56","4338,09"
08/08/2025,12:27:00,"223,36","386,88","163,37","31794,30","0,87","17907,79","36490,64","60,05","0,05","4339677,28","4339,68"
08/08/2025,12:30:00,"222,20","384,86","158,69","31119,08","0,88","16581,62","35261,13","60,21","0,05","4341233,23","4341,23"
08/08/2025,12:33:00,"223,30","386,77","179,49","35337,71","0,88","18911,87","40080,08","60,25","0,05","4343000,12","4343,00"
08/08/2025,12:36:00,"221,70","383,99","170,29","34156,55","0,90","16083,16","37753,65","59,78","0,05","4344707,95","4344,71"
08/08/2025,12:39:00,"223,88","387,77","178,56","37293,95","0,93","14397,14","39976,45","59,95","0,05","4346572,64","4346,57"
08/08/2025,12:42:00,"222,22","384,89","154,57","31115,71","0,91","14549,32","34349,24","60,15","0,05","4348128,43","4348,13"
08/08/2025,12:45:00,"221,24","383,20","186,13","36706,71","0,89","18664,40","41179,39","60,03","0,05","4349963,76","4349,96"
08/08/2025,12:48:00,"222,59","385,54","188,30","36449,82","0,87","20693,05","41914,10","60,05","0,05","4351786,26","4351,79"
08/08/2025,12:51:00,"223,07","386,37","164,13","33573,91","0,92","14604,55","36612,85","60,09","0,05","4353464,95","4353,46"
08/08/2025,12:54:00,"223,70","387,46","146,72","30225,26","0,92","12796,54","32822,52","59,91","0,05","4354976,21","4354,98"
08/08/2025,12:57:00,"220,38","381,72","146,07","28926,78","0,90","14123,16","32190,40","59,97","0,05","4356422,55","4356,42"
08/08/2025,13:00:00,"222,64","385,62","263,69","52849,93","0,90","25565,41","58708,65","60,03","0,05","4359065,05","4359,07"
08/08/2025,13:03:00,"221,47","383,60","257,69","53265,87","0,93","20490,43","57071,10","60,05","0,05","4361728,34","4361,73"
08/08/2025,13:06:00,"225,32","390,26","228,76","47624,79","0,92","19713,19","51543,48","59,83","0,05","4364109,58","4364,11"
08/08/2025,13:09:00,"222,37","385,15","249,84","51783,84","0,93","20121,50","55555,74","59,82","0,05","4366698,77","4366,70"
08/08/2025,13:12:00,"222,95","386,17","248,86","51276,36","0,92","21194,64","55484,03","60,04","0,05","4369262,59","4369,26"
08/08/2025,13:15:00,"222,60","385,56","273,03","54533,32","0,90","26832,19","60777,05","60,14","0,05","4371989,26","4371,99"
08/08/2025,13:18:00,"221,86","384,28","259,35","53618,92","0,93","20877,65","57540,11","60,02","0,05","4374670,20","4374,67"
08/08/2025,13:21:00,"222,91","386,09","248,80","51880,30","0,94","19603,47","55460,45","59,85","0,05","4377264,22","4377,26"
08/08/2025,13:24:00,"220,94","382,69","264,50","52669,56","0,90","25319,69","58439,45","59,98","0,05","4379897,70","4379,90"
08/08/2025,13:27:00,"223,81","387,65","227,30","47760,95","0,94","17521,77","50873,58","60,03","0,05","4382285,74","4382,29"
08/08/2025,13:30:00,"221,73","384,05","246,92","51845,79","0,95","17597,55","54750,89","59,99","0,05","4384878,03","4384,88"
08/08/2025,13:33:00,"219,91","380,90","247,56","49049,88","0,90","23622,82","54441,97","60,02","0,05","4387330,53","4387,33"
08/08/2025,13:36:00,"222,05","384,60","222,41","45753,32","0,93","18591,21","49386,23","59,92","0,05","4389618,19","4389,62"
08/08/2025,13:39:00,"222,41","385,23","247,94","49902,91","0,90","23465,33","55144,56","60,11","0,05","4392113,34","4392,11"
08/08/2025,13:42:00,"220,79","382,42","236,06","47872,92","0,92","20608,80","52120,43","59,89","0,05","4394506,98","4394,51"
08/08/2025,13:45:00,"222,84","385,97","240,60","49445,79","0,92","20732,09","53616,28","60,13","0,05","4396979,27","4396,98"
08/08/2025,13:48:00,"223,57","387,23","228,28","46849,39","0,92","20241,05","51034,95","60,18","0,05","4399321,74","4399,32"
08/08/2025,13:51:00,"222,82","385,94","240,72","47789,24","0,89","24353,20","53636,64","60,04","0,05","4401711,21","4401,71"
08/08/2025,13:54:00,"222,75","385,81","228,74","47332,88","0,93","18859,59","50951,80","59,98","0,05","4404077,85","4404,08"
08/08/2025,13:57:00,"223,97","387,92","214,81","43490,72","0,90","20570,50","48110,17","59,90","0,05","4406252,39","4406,25"
08/08/2025,14:00:00,"221,55","383,74","235,58","48320,90","0,93","19729,35","52193,45","59,88","0,05","4408668,43","4408,67"
08/08/2025,14:03:00,"223,35","386,85","264,19","54873,16","0,93","21694,20","59005,95","60,07","0,05","4411412,09","4411,41"
08/08/2025,14:06:00,"220,49","381,89","250,02","51875,63","0,94","18650,17","55126,31","60,08","0,05","4414005,87","4414,01"
08/08/2025,14:09:00,"223,02","386,29","214,91","43878,66","0,92","19283,95","47929,19","60,17","0,05","4416199,80","4416,20"
08/08/2025,14:12:00,"221,21","383,14","269,30","54544,80","0,92","23951,06","59571,70","59,99","0,05","4418927,04","4418,93"
08/08/2025,14:15:00,"222,40","385,20","229,60","47648,04","0,93","18356,71","51061,77","60,07","0,05","4421309,44","4421,31"
08/08/2025,14:18:00,"220,49","381,91","227,51","45537,44","0,91","21040,94","50163,53","60,08","0,05","4423586,32","4423,59"
08/08/2025,14:21:00,"223,70","387,45","254,68","51045,05","0,90","25298,46","56970,25","60,19","0,05","4426138,57","4426,14"
08/08/2025,14:24:00,"223,02","386,28","221,78","45635,29","0,92","19078,25","49462,70","60,11","0,05","4428420,33","4428,42"
08/08/2025,14:27:00,"223,52","387,15","234,41","47571,40","0,91","21957,76","52394,48","59,91","0,05","4430798,90","4430,80"
08/08/2025,14:30:00,"222,14","384,76","267,69","55482,85","0,93","21398,98","59466,49","60,08","0,05","4433573,05","4433,57"
08/08/2025,14:33:00,"224,79","389,34","237,99","49410,89","0,92","20506,32","53497,15","60,07","0,05","4436043,59","4436,04"
08/08/2025,14:36:00,"222,18","384,82","238,39","50559,65","0,95","15779,23","52964,73","60,14","0,05","4438571,57","4438,57"
08/08/2025,14:39:00,"222,82","385,93","240,40","50552,06","0,94","17710,91","53564,80","60,13","0,05","4441099,18","4441,10"
08/08/2025,14:42:00,"224,69","389,18","233,46","47567,68","0,91","22116,51","52457,83","59,97","0,05","4443477,56","4443,48"
08/08/2025,14:45:00,"221,02","382,81","255,63","52288,37","0,93","21402,81","56499,15","60,16","0,05","4446091,98","4446,09"
08/08/2025,14:48:00,"223,45","387,04","246,03","50835,83","0,92","20932,00","54976,63","60,14","0,05","4448633,77","4448,63"
08/08/2025,14:51:00,"222,69","385,71","252,85","51883,09","0,92","21875,03","56306,06","59,94","0,05","4451227,93","4451,23"
08/08/2025,14:54:00,"220,75","382,34","226,69","46416,62","0,93","18699,23","50041,62","59,86","0,05","4453548,76","4453,55"
08/08/2025,14:57:00,"223,42","386,98","264,59","54657,59","0,92","22520,53","59115,36","59,96","0,05","4456281,64","4456,28"
08/08/2025,15:00:00,"221,68","383,97","217,74","44682,97","0,93","18261,07","48270,43","60,10","0,05","4458515,78","4458,52"
08/08/2025,15:03:00,"222,16","384,79","230,88","47396,80","0,92","19604,75","51291,35","60,02","0,05","4460885,62","4460,89"
08/08/2025,15:06:00,"222,50","385,38","267,74","54716,41","0,92","23557,65","59572,21","59,98","0,05","4463621,45","4463,62"
08/08/2025,15:09:00,"222,76","385,83","255,03","52982,83","0,93","20500,10","56810,51","60,08","0,05","4466270,59","4466,27"
08/08/2025,15:12:00,"222,08","384,65","217,01","45503,04","0,94","15873,30","48192,20","60,04","0,05","4468545,74","4468,55"
08/08/2025,15:15:00,"223,54","387,17","218,13","46105,69","0,95","15866,80","48759,51","59,94","0,05","4470851,02","4470,85"
08/08/2025,15:18:00,"222,53","385,43","247,59","49754,37","0,90","23668,98","55097,35","60,00","0,05","4473338,74","4473,34"
08/08/2025,15:21:00,"221,94","384,41","240,58","48881,24","0,92","21483,01","53393,77","60,10","0,05","4475782,80","4475,78"
08/08/2025,15:24:00,"222,44","385,28","251,80","51360,13","0,92","22348,51","56011,77","60,13","0,05","4478350,81","4478,35"
08/08/2025,15:27:00,"222,23","384,91","233,38","47897,27","0,92","19893,19","51864,13","60,01","0,05","4480745,67","4480,75"
08/08/2025,15:30:00,"223,50","387,12","220,40","44577,43","0,90","20963,21","49260,57","59,94","0,05","4482974,55","4482,97"
08/08/2025,15:33:00,"222,10","384,69","228,65","45876,87","0,90","21775,32","50782,40","59,93","0,05","4485268,39","4485,27"
08/08/2025,15:36:00,"222,12","384,73","210,61","43972,42","0,94","15965,05","46780,94","60,07","0,05","4487467,01","4487,47"
08/08/2025,15:39:00,"222,61","385,58","269,30","55259,74","0,92","23244,11","59949,38","59,95","0,05","4490230,00","4490,23"
08/08/2025,15:42:00,"222,27","384,98","268,86","53917,73","0,90","25769,76","59759,53","59,90","0,05","4492925,88","4492,93"
08/08/2025,15:45:00,"222,13","384,74","250,25","51462,85","0,93","21015,84","55588,59","60,05","0,05","4495499,03","4495,50"
08/08/2025,15:48:00,"222,72","385,76","255,49","51952,53","0,91","23210,02","56901,41","60,09","0,05","4498096,65","4498,10"
08/08/2025,15:51:00,"221,59","383,81","273,48","53540,06","0,88","28391,10","60601,92","59,95","0,05","4500773,66","4500,77"
08/08/2025,15:54:00,"222,52","385,42","241,84","50569,79","0,94","18404,56","53814,79","60,19","0,05","4503302,14","4503,30"
08/08/2025,15:57:00,"222,29","385,01","251,59","51171,59","0,92","22559,63","55923,78","59,96","0,05","4505860,72","4505,86"
08/08/2025,16:00:00,"223,56","387,22","252,27","53066,79","0,94","19095,97","56398,05","59,95","0,05","4508514,06","4508,51"
08/08/2025,16:03:00,"222,11","384,71","245,07","49627,80","0,91","22364,44","54434,24","59,96","0,05","4510995,45","4511,00"
08/08/2025,16:06:00,"222,18","384,83","257,09","51501,51","0,90","24708,32","57121,86","60,00","0,05","4513570,53","4513,57"
08/08/2025,16:09:00,"222,55","385,46","247,74","50868,78","0,92","21262,05","55133,55","59,99","0,05","4516113,97","4516,11"
08/08/2025,16:12:00,"222,93","386,13","227,33","47911,54","0,95","16520,32","50679,75","60,08","0,05","4518509,55","4518,51"
08/08/2025,16:15:00,"223,12","386,46","261,52","54091,29","0,93","21884,27","58350,57","60,10","0,05","4521214,11","4521,21"
08/08/2025,16:18:00,"223,02","386,28","241,82","50319,88","0,93","19400,51","53930,24","59,93","0,05","4523730,10","4523,73"
08/08/2025,16:21:00,"222,05","384,61","234,35","48572,65","0,93","18675,96","52039,35","60,11","0,05","4526158,74","4526,16"
08/08/2025,16:24:00,"223,87","387,76","216,77","45703,49","0,94","16319,01","48529,57","59,92","0,05","4528443,91","4528,44"
08/08/2025,16:27:00,"222,10","384,69","219,97","44317,69","0,91","20560,90","48854,98","59,95","0,05","4530659,80","4530,66"
08/08/2025,16:30:00,"222,87","386,03","241,85","50017,81","0,93","20089,25","53901,39","59,76","0,05","4533160,69","4533,16"
08/08/2025,16:33:00,"222,10","384,70","220,44","45337,93","0,93","18482,25","48960,41","59,95","0,05","4535427,58","4535,43"
08/08/2025,16:36:00,"223,54","387,18","230,37","47531,44","0,92","19816,50","51496,91","60,10","0,05","4537804,16","4537,80"
08/08/2025,16:39:00,"221,51","383,66","256,98","52155,24","0,92","22804,68","56922,95","59,91","0,05","4540411,92","4540,41"
08/08/2025,16:42:00,"223,29","386,75","223,56","45798,90","0,92","19859,86","49919,46","59,97","0,05","4542701,86","4542,70"
08/08/2025,16:45:00,"219,40","380,00","248,03","50827,08","0,93","19438,82","54417,46","59,90","0,05","4545243,22","4545,24"
08/08/2025,16:48:00,"222,42","385,24","221,01","45763,41","0,93","17949,38","49157,60","59,88","0,05","4547531,39","4547,53"
08/08/2025,16:51:00,"220,78","382,41","270,67","54372,29","0,91","24793,67","59758,45","59,89","0,05","4550250,00","4550,25"
08/08/2025,16:54:00,"222,64","385,62","260,41","52653,68","0,91","24267,25","57976,80","60,08","0,05","4552882,69","4552,88"
08/08/2025,16:57:00,"220,32","381,61","221,66","43744,83","0,90","21713,36","48837,28","59,81","0,05","4555069,93","4555,07"
08/08/2025,17:00:00,"221,19","383,11","252,26","51760,23","0,93","20833,29","55795,59","60,13","0,05","4557657,94","4557,66"
08/08/2025,17:03:00,"221,34","383,36","243,89","50371,48","0,93","19409,61","53981,66","59,94","0,05","4560176,51","4560,18"
08/08/2025,17:06:00,"222,26","384,96","244,71","50800,05","0,93","19428,76","54388,61","59,99","0,05","4562716,51","4562,72"
08/08/2025,17:09:00,"223,57","387,24","232,78","48056,54","0,92","19976,87","52043,31","59,97","0,05","4565119,34","4565,12"
08/08/2025,17:12:00,"223,77","387,59","253,31","51943,99","0,92","22688,70","56682,93","59,89","0,05","4567716,54","4567,72"
08/08/2025,17:15:00,"222,09","384,66","230,21","46611,11","0,91","21006,46","51126,00","60,00","0,05","4570047,10","4570,05"
08/08/2025,17:18:00,"221,25","383,21","261,06","53096,95","0,92","22731,97","57758,36","60,03","0,05","4572701,94","4572,70"
08/08/2025,17:21:00,"222,28","385,01","210,34","44125,32","0,94","15458,56","46754,79","60,06","0,05","4574908,21","4574,91"
08/08/2025,17:24:00,"222,28","385,00","247,96","50186,47","0,91","22783,08","55115,79","60,02","0,05","4577417,53","4577,42"
08/08/2025,17:27:00,"221,61","383,84","242,90","49501,12","0,92","21148,42","53829,51","60,01","0,05","4579892,59","4579,89"
08/08/2025,17:30:00,"223,03","386,30","227,05","45384,80","0,90","22461,71","50639,00","59,94","0,05","4582161,83","4582,16"
08/08/2025,17:33:00,"223,56","387,22","244,20","51380,10","0,94","18451,58","54592,82","59,93","0,05","4584730,83","4584,73"
08/08/2025,17:36:00,"221,56","383,76","257,31","53587,89","0,94","19454,13","57009,87","60,09","0,05","4587410,23","4587,41"
08/08/2025,17:39:00,"222,33","385,09","247,70","51676,66","0,94","19032,99","55070,25","60,10","0,05","4589994,06","4589,99"
08/08/2025,17:42:00,"222,39","385,19","242,94","49282,03","0,91","22142,32","54027,78","59,99","0,05","4592458,16","4592,46"
08/08/2025,17:45:00,"221,46","383,58","258,54","52501,90","0,92","22845,13","57256,87","59,88","0,05","4595083,26","4595,08"
08/08/2025,17:48:00,"221,83","384,22","246,89","48644,49","0,89","25162,67","54767,20","60,14","0,05","4597515,48","4597,52"
08/08/2025,17:51:00,"222,08","384,66","246,26","52239,93","0,96","16184,67","54689,61","60,06","0,05","4600127,48","4600,13"
08/08/2025,17:54:00,"222,01","384,54","250,31","50400,96","0,91","23410,04","55572,36","60,00","0,05","4602647,53","4602,65"
08/08/2025,17:57:00,"220,66","382,19","226,21","46714,48","0,94","17589,23","49916,17","60,15","0,05","4604983,25","4604,98"
08/08/2025,18:00:00,"222,58","385,52","164,29","33660,18","0,92","14288,95","36567,50","60,10","0,05","4606666,26","4606,67"
08/08/2025,18:03:00,"222,79","385,89","195,42","37778,97","0,87","21639,59","43537,60","60,11","0,05","4608555,21","4608,56"
08/08/2025,18:06:00,"220,47","381,86","174,63","33533,56","0,87","18915,07","38500,39","59,89","0,05","4610231,89","4610,23"
08/08/2025,18:09:00,"223,53","387,16","147,33","30257,99","0,92","12998,28","32931,77","59,94","0,05","4611744,79","4611,74"
08/08/2025,18:12:00,"222,77","385,84","181,21","35792,55","0,89","18665,40","40367,12","59,95","0,05","4613534,41","4613,53"
08/08/2025,18:15:00,"222,56","385,48","151,57","30408,06","0,90","14601,29","33732,00","59,87","0,05","4615054,82","4615,05"
08/08/2025,18:18:00,"223,19","386,58","159,31","32705,95","0,92","13952,31","35557,64","60,00","0,05","4616690,11","4616,69"
08/08/2025,18:21:00,"222,71","385,74","165,74","33154,74","0,90","16223,00","36911,01","59,96","0,05","4618347,85","4618,35"
08/08/2025,18:24:00,"220,89","382,59","175,65","35189,47","0,91","16341,94","38798,94","59,67","0,05","4620107,32","4620,11"
08/08/2025,18:27:00,"222,14","384,75","168,13","33249,71","0,89","17010,32","37348,28","60,02","0,05","4621769,81","4621,77"
08/08/2025,18:30:00,"221,73","384,05","173,44","33723,10","0,88","18487,10","38458,03","59,94","0,05","4623455,96","4623,46"
08/08/2025,18:33:00,"222,04","384,58","180,44","35487,71","0,89","18595,42","40064,54","60,10","0,05","4625230,35","4625,23"
08/08/2025,18:36:00,"223,34","386,84","159,38","32435,70","0,91","14661,77","35595,53","60,05","0,05","4626852,14","4626,85"
08/08/2025,18:39:00,"221,39","383,45","177,32","34989,02","0,89","17798,15","39255,64","59,95","0,05","4628601,59","4628,60"
08/08/2025,18:42:00,"222,00","384,51","178,25","35015,42","0,88","18433,73","39571,23","59,83","0,05","4630352,36","4630,35"
08/08/2025,18:45:00,"222,67","385,68","148,69","30568,22","0,92","12721,43","33109,68","59,97","0,05","4631880,77","4631,88"
08/08/2025,18:48:00,"222,30","385,04","184,33","36385,38","0,89","18846,92","40976,85","60,01","0,05","4633700,04","4633,70"
08/08/2025,18:51:00,"221,48","383,62","165,15","32912,44","0,90","15956,95","36576,68","59,88","0,05","4635345,66","4635,35"
08/08/2025,18:54:00,"221,18","383,10","176,78","34270,87","0,88","18822,23","39099,47","59,84","0,05","4637059,20","4637,06"
08/08/2025,18:57:00,"222,45","385,30","160,90","31790,09","0,89","16445,33","35791,88","59,87","0,05","4638648,71","4638,65"
08/08/2025,19:00:00,"222,94","386,14","173,51","33879,01","0,88","18669,90","38682,71","59,89","0,05","4640342,66","4640,34"
08/08/2025,19:03:00,"222,30","385,04","165,03","32403,14","0,88","17200,87","36685,60","59,95","0,05","4641962,81","4641,96"
08/08/2025,19:06:00,"223,78","387,60","178,30","36387,92","0,91","16367,37","39899,52","59,94","0,05","4643782,21","4643,78"
08/08/2025,19:09:00,"221,78","384,13","172,35","34241,41","0,90","16985,97","38222,99","60,01","0,05","4645494,28","4645,49"
08/08/2025,19:12:00,"223,81","387,65","177,79","35402,64","0,89","18165,76","39791,23","59,89","0,05","4647264,41","4647,26"
08/08/2025,19:15:00,"222,28","385,01","168,27","34779,69","0,93","13762,15","37403,52","59,96","0,05","4649003,40","4649,00"
08/08/2025,19:18:00,"221,00","382,78","165,03","32426,46","0,89","16695,15","36471,95","60,06","0,05","4650624,72","4650,62"
08/08/2025,19:21:00,"222,65","385,64","164,74","33027,45","0,90","15956,90","36680,17","59,92","0,05","4652276,09","4652,28"
08/08/2025,19:24:00,"222,88","386,05","166,58","33312,26","0,90","16395,36","37128,35","60,11","0,05","4653941,71","4653,94"
08/08/2025,19:27:00,"223,42","386,97","158,14","31854,52","0,90","15280,30","35329,84","60,01","0,05","4655534,43","4655,53"
08/08/2025,19:30:00,"221,72","384,04","166,07","33203,51","0,90","15916,25","36821,19","59,85","0,05","4657194,61","4657,19"
08/08/2025,19:33:00,"223,19","386,58","163,12","31755,91","0,87","17806,63","36407,60","60,11","0,05","4658782,40","4658,78"
08/08/2025,19:36:00,"222,37","385,16","166,97","34175,83","0,92","14512,89","37129,65","60,12","0,05","4660491,19","4660,49"
08/08/2025,19:39:00,"221,95","384,43","184,78","37327,73","0,91","16990,79","41012,76","60,00","0,05","4662357,58","4662,36"
08/08/2025,19:42:00,"222,87","386,02","178,58","35351,87","0,89","18282,41","39799,51","59,98","0,05","4664125,17","4664,13"
08/08/2025,19:45:00,"222,65","385,65","172,96","35003,79","0,91","16056,54","38510,75","60,02","0,05","4665875,36","4665,88"
08/08/2025,19:48:00,"220,59","382,08","175,44","35198,32","0,91","16091,28","38702,08","59,99","0,05","4667635,28","4667,64"
08/08/2025,19:51:00,"222,86","386,00","144,70","29986,72","0,93","11862,23","32247,73","60,05","0,05","4669134,62","4669,13"
08/08/2025,19:54:00,"223,20","386,59","177,58","34982,59","0,88","18634,50","39636,18","59,77","0,05","4670883,75","4670,88"
08/08/2025,19:57:00,"222,95","386,16","166,02","33452,92","0,90","15841,27","37014,10","60,01","0,05","4672556,39","4672,56"
08/08/2025,20:00:00,"222,80","385,90","179,79","36270,22","0,91","17000,95","40056,97","60,02","0,05","4674369,90","4674,37"
08/08/2025,20:03:00,"222,71","385,74","146,16","29998,37","0,92","12635,24","32550,75","60,01","0,05","4675869,82","4675,87"
08/08/2025,20:06:00,"222,94","386,14","159,98","32244,17","0,90","15244,25","35666,15","60,06","0,05","4677482,03","4677,48"
08/08/2025,20:09:00,"222,04","384,58","163,45","32825,86","0,90","15480,84","36293,16","59,92","0,05","4679123,32","4679,12"
08/08/2025,20:12:00,"222,28","385,00","170,63","34329,58","0,91","16122,69","37927,05","60,14","0,05","4680839,80","4680,84"
08/08/2025,20:15:00,"220,59","382,08","171,59","34329,49","0,91","15943,68","37851,22","59,90","0,05","4682556,28","4682,56"
08/08/2025,20:18:00,"222,50","385,39","144,49","28886,27","0,90","14110,74","32148,55","60,10","0,05","4684000,59","4684,00"
08/08/2025,20:21:00,"223,31","386,79","180,53","37152,81","0,92","15649,18","40314,12","59,94","0,05","4685858,23","4685,86"
08/08/2025,20:24:00,"223,82","387,66","183,20","36460,99","0,89","18758,23","41003,35","59,93","0,05","4687681,28","4687,68"
08/08/2025,20:27:00,"221,53","383,69","156,97","31479,59","0,91","14772,32","34773,35","59,97","0,05","4689255,26","4689,26"
08/08/2025,20:30:00,"222,33","385,09","176,47","35128,28","0,90","17474,73","39234,71","59,97","0,05","4691011,67","4691,01"
08/08/2025,20:33:00,"222,10","384,69","167,92","33939,83","0,91","15460,77","37295,41","59,94","0,05","4692708,66","4692,71"
08/08/2025,20:36:00,"222,15","384,78","152,54","31101,56","0,92","13454,60","33887,07","59,99","0,05","4694263,74","4694,26"
08/08/2025,20:39:00,"222,36","385,15","145,63","29052,32","0,90","14302,30","32381,99","60,17","0,05","4695716,36","4695,72"
08/08/2025,20:42:00,"222,09","384,67","151,20","29950,22","0,89","15187,99","33581,10","60,11","0,05","4697213,87","4697,21"
08/08/2025,20:45:00,"222,63","385,60","149,60","29054,56","0,87","16281,16","33305,31","60,01","0,05","4698666,60","4698,67"
08/08/2025,20:48:00,"222,98","386,21","159,18","32036,46","0,90","15279,79","35493,76","59,95","0,05","4700268,42","4700,27"
08/08/2025,20:51:00,"223,85","387,72","165,92","33722,76","0,91","15564,35","37141,26","60,02","0,05","4701954,56","4701,95"
08/08/2025,20:54:00,"222,14","384,76","179,76","35228,91","0,88","18802,97","39932,79","60,08","0,05","4703716,00","4703,72"
08/08/2025,20:57:00,"220,82","382,47","174,85","35153,42","0,91","15967,93","38610,07","60,02","0,05","4705473,67","4705,47"
08/08/2025,21:00:00,"222,38","385,17","81,90","15197,45","0,83","10038,49","18213,56","59,94","0,05","4706233,55","4706,23"
08/08/2025,21:03:00,"221,02","382,82","77,66","14510,60","0,85","9169,86","17165,19","60,03","0,05","4706959,08","4706,96"
08/08/2025,21:06:00,"223,82","387,67","91,62","17825,90","0,87","10137,10","20506,67","60,03","0,05","4707850,37","4707,85"
08/08/2025,21:09:00,"222,65","385,64","85,87","16350,80","0,86","9907,96","19118,48","59,98","0,05","4708667,91","4708,67"
08/08/2025,21:12:00,"223,08","386,39","85,74","16769,60","0,88","9200,95","19127,91","60,07","0,05","4709506,39","4709,51"
08/08/2025,21:15:00,"223,55","387,21","100,57","18982,81","0,84","12047,77","22483,24","59,81","0,05","4710455,53","4710,46"
08/08/2025,21:18:00,"224,04","388,05","90,65","17424,97","0,86","10430,35","20308,17","60,02","0,05","4711326,78","4711,33"
08/08/2025,21:21:00,"222,89","386,06","92,99","18000,14","0,87","10275,10","20726,38","60,12","0,05","4712226,79","4712,23"
08/08/2025,21:24:00,"222,84","385,96","93,32","18067,23","0,87","10294,98","20794,51","60,00","0,05","4713130,15","4713,13"
08/08/2025,21:27:00,"222,55","385,46","91,71","17548,55","0,86","10422,50","20410,30","60,03","0,05","4714007,58","4714,01"
08/08/2025,21:30:00,"220,71","382,29","98,05","18074,71","0,84","11899,83","21640,27","60,08","0,05","4714911,31","4714,91"
08/08/2025,21:33:00,"220,68","382,23","100,96","18747,09","0,84","12038,70","22279,67","60,12","0,05","4715848,67","4715,85"
08/08/2025,21:36:00,"221,18","383,10","86,96","16393,42","0,85","10059,14","19233,57","60,09","0,05","4716668,34","4716,67"
08/08/2025,21:39:00,"223,41","386,96","89,46","17380,31","0,87","9868,54","19986,58","59,99","0,05","4717537,35","4717,54"
08/08/2025,21:42:00,"223,26","386,70","86,11","16295,08","0,85","10203,22","19225,90","60,17","0,05","4718352,11","4718,35"
08/08/2025,21:45:00,"220,90","382,60","99,67","18516,36","0,84","11913,30","22017,77","59,96","0,05","4719277,93","4719,28"
08/08/2025,21:48:00,"222,51","385,39","90,60","16797,01","0,83","11146,76","20159,11","59,97","0,05","4720117,78","4720,12"
08/08/2025,21:51:00,"221,45","383,57","91,48","17406,24","0,86","10366,48","20259,34","59,97","0,05","4720988,09","4720,99"
08/08/2025,21:54:00,"222,49","385,36","91,86","17612,18","0,86","10367,13","20436,89","60,11","0,05","4721868,70","4721,87"
08/08/2025,21:57:00,"223,15","386,50","95,14","17600,71","0,83","11873,22","21231,07","60,09","0,05","4722748,73","4722,75"
08/08/2025,22:00:00,"220,10","381,23","87,34","16473,80","0,86","9909,42","19224,54","59,97","0,05","4723572,42","4723,57"
08/08/2025,22:03:00,"222,89","386,06","88,30","17346,13","0,88","9297,52","19680,75","59,88","0,05","4724439,73","4724,44"
08/08/2025,22:06:00,"222,48","385,34","79,21","15499,50","0,88","8384,83","17622,14","60,02","0,05","4725214,70","4725,21"
08/08/2025,22:09:00,"222,87","386,02","83,58","16167,37","0,87","9251,93","18627,45","59,82","0,05","4726023,07","4726,02"
08/08/2025,22:12:00,"221,25","383,21","90,19","16728,23","0,84","10879,69","19954,98","59,92","0,05","4726859,48","4726,86"
08/08/2025,22:15:00,"223,48","387,07","90,19","16604,16","0,82","11426,87","20156,18","59,96","0,05","4727689,69","4727,69"
08/08/2025,22:18:00,"222,53","385,43","86,32","16613,60","0,86","9639,55","19207,62","60,01","0,05","4728520,37","4728,52"
08/08/2025,22:21:00,"221,80","384,16","78,15","14737,87","0,85","9122,65","17332,85","59,98","0,05","4729257,26","4729,26"
08/08/2025,22:24:00,"221,39","383,46","95,15","17501,24","0,83","11724,09","21065,32","60,17","0,05","4730132,33","4730,13"
08/08/2025,22:27:00,"219,94","380,94","101,53","18988,35","0,85","11751,38","22330,53","60,04","0,05","4731081,74","4731,08"
08/08/2025,22:30:00,"221,86","384,28","75,55","14554,48","0,87","8313,89","16761,67","60,06","0,05","4731809,47","4731,81"
08/08/2025,22:33:00,"222,22","384,90","96,61","18434,81","0,86","11004,02","21469,30","59,89","0,05","4732731,21","4732,73"
08/08/2025,22:36:00,"223,59","387,26","94,57","17680,12","0,84","11596,74","21144,05","59,98","0,05","4733615,21","4733,62"
08/08/2025,22:39:00,"221,46","383,58","88,83","17028,84","0,87","9848,54","19671,68","59,91","0,05","4734466,66","4734,47"
08/08/2025,22:42:00,"222,95","386,17","89,21","16813,37","0,85","10624,90","19889,14","60,13","0,05","4735307,32","4735,31"
